step,epoch,train_loss_step,lr-Adam,val_loss,train_loss_epoch,test_loss
62015,968,,,0.03164629265666008,,
62015,968,,,,0.21794083714485168,
62016,,,0.001,,,
62049,,,0.001,,,
62049,969,0.20519982278347015,,,,
62079,969,,,0.032346464693546295,,
62079,969,,,,0.21738561987876892,
62080,,,0.001,,,
62099,,,0.001,,,
62099,970,0.16527697443962097,,,,
62143,970,,,0.03302425146102905,,
62143,970,,,,0.22126632928848267,
62144,,,0.001,,,
62149,,,0.001,,,
62149,971,0.22395575046539307,,,,
62199,,,0.001,,,
62199,971,0.19785752892494202,,,,
62207,971,,,0.03201764076948166,,
62207,971,,,,0.2185048907995224,
62208,,,0.001,,,
62249,,,0.001,,,
62249,972,0.2060401737689972,,,,
62271,972,,,0.03492838144302368,,
62271,972,,,,0.21926811337471008,
62272,,,0.001,,,
62299,,,0.001,,,
62299,973,0.25937768816947937,,,,
62335,973,,,0.032592810690402985,,
62335,973,,,,0.21680879592895508,
62336,,,0.001,,,
62349,,,0.001,,,
62349,974,0.2958763539791107,,,,
62399,,,0.001,,,
62399,974,0.2372467815876007,,,,
62399,974,,,0.03200069069862366,,
62399,974,,,,0.21826955676078796,
62400,,,0.001,,,
62449,,,0.001,,,
62449,975,0.25100386142730713,,,,
62463,975,,,0.0321802943944931,,
62463,975,,,,0.21751165390014648,
62464,,,0.001,,,
62499,,,0.001,,,
62499,976,0.3095858693122864,,,,
62527,976,,,0.03441540151834488,,
62527,976,,,,0.21621204912662506,
62528,,,0.001,,,
62549,,,0.001,,,
62549,977,0.23254840075969696,,,,
62591,977,,,0.034549638628959656,,
62591,977,,,,0.21956923604011536,
62592,,,0.001,,,
62599,,,0.001,,,
62599,978,0.2187165915966034,,,,
62649,,,0.001,,,
62649,978,0.17539602518081665,,,,
62655,978,,,0.03195657953619957,,
62655,978,,,,0.21941345930099487,
62656,,,0.001,,,
62699,,,0.001,,,
62699,979,0.2452545464038849,,,,
62719,979,,,0.03212513029575348,,
62719,979,,,,0.21766892075538635,
62720,,,0.001,,,
62749,,,0.001,,,
62749,980,0.2896548807621002,,,,
62783,980,,,0.0326463021337986,,
62783,980,,,,0.21926410496234894,
62784,,,0.001,,,
62799,,,0.001,,,
62799,981,0.27344512939453125,,,,
62847,981,,,0.032512638717889786,,
62847,981,,,,0.2189664989709854,
62848,,,0.001,,,
62849,,,0.001,,,
62849,982,0.1931948959827423,,,,
62899,,,0.001,,,
62899,982,0.12917912006378174,,,,
62911,982,,,0.03334439545869827,,
62911,982,,,,0.21763841807842255,
62912,,,0.001,,,
62949,,,0.001,,,
62949,983,0.2486407309770584,,,,
62975,983,,,0.03440151363611221,,
62975,983,,,,0.216825932264328,
62976,,,0.001,,,
62999,,,0.001,,,
62999,984,0.17723721265792847,,,,
63039,984,,,0.03134236857295036,,
63039,984,,,,0.21911980211734772,
63040,,,0.001,,,
63049,,,0.001,,,
63049,985,0.22384518384933472,,,,
63099,,,0.001,,,
63099,985,0.282182514667511,,,,
63103,985,,,0.03350730985403061,,
63103,985,,,,0.21646423637866974,
63104,,,0.001,,,
63149,,,0.001,,,
63149,986,0.24134737253189087,,,,
63167,986,,,0.03354371339082718,,
63167,986,,,,0.21839651465415955,
63168,,,0.001,,,
63199,,,0.001,,,
63199,987,0.2872490882873535,,,,
63231,987,,,0.03224659338593483,,
63231,987,,,,0.21695080399513245,
63232,,,0.001,,,
63249,,,0.001,,,
63249,988,0.235663503408432,,,,
63295,988,,,0.03271147981286049,,
63295,988,,,,0.22065328061580658,
63296,,,0.001,,,
63299,,,0.001,,,
63299,989,0.18502773344516754,,,,
63349,,,0.001,,,
63349,989,0.1717527210712433,,,,
63359,989,,,0.03147796168923378,,
63359,989,,,,0.21887972950935364,
63360,,,0.001,,,
63399,,,0.001,,,
63399,990,0.21748851239681244,,,,
63423,990,,,0.03263199329376221,,
63423,990,,,,0.21937714517116547,
63424,,,0.001,,,
63449,,,0.001,,,
63449,991,0.2479184865951538,,,,
63487,991,,,0.03551146015524864,,
63487,991,,,,0.21789631247520447,
63488,,,0.001,,,
63499,,,0.001,,,
63499,992,0.17244012653827667,,,,
63549,,,0.001,,,
63549,992,0.23271751403808594,,,,
63551,992,,,0.03188757598400116,,
63551,992,,,,0.2177717089653015,
63552,,,0.001,,,
63599,,,0.001,,,
63599,993,0.20155490934848785,,,,
63615,993,,,0.03159498795866966,,
63615,993,,,,0.21666310727596283,
63616,,,0.001,,,
63649,,,0.001,,,
63649,994,0.2566104531288147,,,,
63679,994,,,0.03203880414366722,,
63679,994,,,,0.21859924495220184,
63680,,,0.001,,,
63699,,,0.001,,,
63699,995,0.2823907136917114,,,,
63743,995,,,0.03219592943787575,,
63743,995,,,,0.2198134809732437,
63744,,,0.001,,,
63749,,,0.001,,,
63749,996,0.21259324252605438,,,,
63799,,,0.001,,,
63799,996,0.1816655993461609,,,,
63807,996,,,0.03194798156619072,,
63807,996,,,,0.218765527009964,
63808,,,0.001,,,
63849,,,0.001,,,
63849,997,0.20521695911884308,,,,
63871,997,,,0.03351293131709099,,
63871,997,,,,0.21833819150924683,
63872,,,0.001,,,
63899,,,0.001,,,
63899,998,0.2488439828157425,,,,
63935,998,,,0.03280344232916832,,
63935,998,,,,0.21640600264072418,
63936,,,0.001,,,
63949,,,0.001,,,
63949,999,0.22042976319789886,,,,
63999,,,0.001,,,
63999,999,0.24047397077083588,,,,
63999,999,,,0.03213251382112503,,
63999,999,,,,0.2178124487400055,
64000,1000,,,,,2.8135175704956055
