lr-Adam,train_loss_step,epoch,step,val_loss,train_loss_epoch,test_loss
,,969,62079,0.020237082615494728,,
,,969,62079,,0.20145124197006226,
0.001,,,62080,,,
0.001,,,62099,,,
,0.14899015426635742,970,62099,,,
,,970,62143,0.02092493325471878,,
,,970,62143,,0.20349545776844025,
0.001,,,62144,,,
0.001,,,62149,,,
,0.20954090356826782,971,62149,,,
0.001,,,62199,,,
,0.2103455811738968,971,62199,,,
,,971,62207,0.02237565442919731,,
,,971,62207,,0.20399315655231476,
0.001,,,62208,,,
0.001,,,62249,,,
,0.1081257313489914,972,62249,,,
,,972,62271,0.021447621285915375,,
,,972,62271,,0.20032139122486115,
0.001,,,62272,,,
0.001,,,62299,,,
,0.25277015566825867,973,62299,,,
,,973,62335,0.020492712035775185,,
,,973,62335,,0.20153844356536865,
0.001,,,62336,,,
0.001,,,62349,,,
,0.1948111653327942,974,62349,,,
0.001,,,62399,,,
,0.27533474564552307,974,62399,,,
,,974,62399,0.02092812769114971,,
,,974,62399,,0.20298705995082855,
0.001,,,62400,,,
0.001,,,62449,,,
,0.14164990186691284,975,62449,,,
,,975,62463,0.02389122173190117,,
,,975,62463,,0.20429188013076782,
0.001,,,62464,,,
0.001,,,62499,,,
,0.17978240549564362,976,62499,,,
,,976,62527,0.02222815528512001,,
,,976,62527,,0.2031668722629547,
0.001,,,62528,,,
0.001,,,62549,,,
,0.1516982764005661,977,62549,,,
,,977,62591,0.02222393825650215,,
,,977,62591,,0.20447658002376556,
0.001,,,62592,,,
0.001,,,62599,,,
,0.2567029595375061,978,62599,,,
0.001,,,62649,,,
,0.21951554715633392,978,62649,,,
,,978,62655,0.02064884640276432,,
,,978,62655,,0.19916528463363647,
0.001,,,62656,,,
0.001,,,62699,,,
,0.18590359389781952,979,62699,,,
,,979,62719,0.022009186446666718,,
,,979,62719,,0.20253689587116241,
0.001,,,62720,,,
0.001,,,62749,,,
,0.19924549758434296,980,62749,,,
,,980,62783,0.02123589627444744,,
,,980,62783,,0.20184820890426636,
0.001,,,62784,,,
0.001,,,62799,,,
,0.22797037661075592,981,62799,,,
,,981,62847,0.021478068083524704,,
,,981,62847,,0.20344555377960205,
0.001,,,62848,,,
0.001,,,62849,,,
,0.24939560890197754,982,62849,,,
0.001,,,62899,,,
,0.23938143253326416,982,62899,,,
,,982,62911,0.02090340480208397,,
,,982,62911,,0.20382414758205414,
0.001,,,62912,,,
0.001,,,62949,,,
,0.12897512316703796,983,62949,,,
,,983,62975,0.020156489685177803,,
,,983,62975,,0.20219029486179352,
0.001,,,62976,,,
0.001,,,62999,,,
,0.23627252876758575,984,62999,,,
,,984,63039,0.021874263882637024,,
,,984,63039,,0.20187827944755554,
0.001,,,63040,,,
0.001,,,63049,,,
,0.17285889387130737,985,63049,,,
0.001,,,63099,,,
,0.3167758882045746,985,63099,,,
,,985,63103,0.0213447418063879,,
,,985,63103,,0.2035868763923645,
0.001,,,63104,,,
0.001,,,63149,,,
,0.20262058079242706,986,63149,,,
,,986,63167,0.020884187892079353,,
,,986,63167,,0.2028180956840515,
0.001,,,63168,,,
0.001,,,63199,,,
,0.193643257021904,987,63199,,,
,,987,63231,0.02102513425052166,,
,,987,63231,,0.20413030683994293,
0.001,,,63232,,,
0.001,,,63249,,,
,0.26509979367256165,988,63249,,,
,,988,63295,0.02180923894047737,,
,,988,63295,,0.19942249357700348,
0.001,,,63296,,,
0.001,,,63299,,,
,0.20107659697532654,989,63299,,,
0.001,,,63349,,,
,0.23760074377059937,989,63349,,,
,,989,63359,0.02232753485441208,,
,,989,63359,,0.20169739425182343,
0.001,,,63360,,,
0.001,,,63399,,,
,0.24997784197330475,990,63399,,,
,,990,63423,0.02383599989116192,,
,,990,63423,,0.20364947617053986,
0.001,,,63424,,,
0.001,,,63449,,,
,0.12861981987953186,991,63449,,,
,,991,63487,0.020844092592597008,,
,,991,63487,,0.20124788582324982,
0.001,,,63488,,,
0.001,,,63499,,,
,0.2626062333583832,992,63499,,,
0.001,,,63549,,,
,0.20316097140312195,992,63549,,,
,,992,63551,0.021364888176321983,,
,,992,63551,,0.20307953655719757,
0.001,,,63552,,,
0.001,,,63599,,,
,0.20024628937244415,993,63599,,,
,,993,63615,0.020523348823189735,,
,,993,63615,,0.20206230878829956,
0.001,,,63616,,,
0.001,,,63649,,,
,0.18276762962341309,994,63649,,,
,,994,63679,0.020673079416155815,,
,,994,63679,,0.20176002383232117,
0.001,,,63680,,,
0.001,,,63699,,,
,0.21299555897712708,995,63699,,,
,,995,63743,0.020025597885251045,,
,,995,63743,,0.20157483220100403,
0.001,,,63744,,,
0.001,,,63749,,,
,0.1594899743795395,996,63749,,,
0.001,,,63799,,,
,0.17113858461380005,996,63799,,,
,,996,63807,0.021266814321279526,,
,,996,63807,,0.20236752927303314,
0.001,,,63808,,,
0.001,,,63849,,,
,0.15889674425125122,997,63849,,,
,,997,63871,0.020744549110531807,,
,,997,63871,,0.20198428630828857,
0.001,,,63872,,,
0.001,,,63899,,,
,0.140486478805542,998,63899,,,
,,998,63935,0.020434873178601265,,
,,998,63935,,0.20208774507045746,
0.001,,,63936,,,
0.001,,,63949,,,
,0.12949392199516296,999,63949,,,
0.001,,,63999,,,
,0.23908944427967072,999,63999,,,
,,999,63999,0.023064956068992615,,
,,999,63999,,0.20215658843517303,
,,1000,64000,,,1.7719781398773193
