lr-Adam,step,train_loss_step,epoch,val_loss,train_loss_epoch,test_loss
,62015,,968,,0.1844339668750763,
0.001,62016,,,,,
0.001,62049,,,,,
,62049,0.18272243440151215,969,,,
,62079,,969,0.18372096121311188,,
,62079,,969,,0.18430109322071075,
0.001,62080,,,,,
0.001,62099,,,,,
,62099,0.1845124214887619,970,,,
,62143,,970,0.1837228685617447,,
,62143,,970,,0.1843082308769226,
0.001,62144,,,,,
0.001,62149,,,,,
,62149,0.18272162973880768,971,,,
0.001,62199,,,,,
,62199,0.18479745090007782,971,,,
,62207,,971,0.18373186886310577,,
,62207,,971,,0.18432210385799408,
0.001,62208,,,,,
0.001,62249,,,,,
,62249,0.1845550686120987,972,,,
,62271,,972,0.1837538331747055,,
,62271,,972,,0.18430042266845703,
0.001,62272,,,,,
0.001,62299,,,,,
,62299,0.18312810361385345,973,,,
,62335,,973,0.18372498452663422,,
,62335,,973,,0.184307262301445,
0.001,62336,,,,,
0.001,62349,,,,,
,62349,0.18378053605556488,974,,,
0.001,62399,,,,,
,62399,0.1849818378686905,974,,,
,62399,,974,0.18375073373317719,,
,62399,,974,,0.18430466949939728,
0.001,62400,,,,,
0.001,62449,,,,,
,62449,0.18447239696979523,975,,,
,62463,,975,0.18386094272136688,,
,62463,,975,,0.1844610720872879,
0.001,62464,,,,,
0.001,62499,,,,,
,62499,0.18408402800559998,976,,,
,62527,,976,0.18373270332813263,,
,62527,,976,,0.18441766500473022,
0.001,62528,,,,,
0.001,62549,,,,,
,62549,0.1837138533592224,977,,,
,62591,,977,0.1837364137172699,,
,62591,,977,,0.1842980980873108,
0.001,62592,,,,,
0.001,62599,,,,,
,62599,0.18341197073459625,978,,,
0.001,62649,,,,,
,62649,0.18615451455116272,978,,,
,62655,,978,0.18371698260307312,,
,62655,,978,,0.18430136144161224,
0.001,62656,,,,,
0.001,62699,,,,,
,62699,0.18450982868671417,979,,,
,62719,,979,0.18372562527656555,,
,62719,,979,,0.18430140614509583,
0.001,62720,,,,,
0.001,62749,,,,,
,62749,0.18650373816490173,980,,,
,62783,,980,0.183731347322464,,
,62783,,980,,0.18433499336242676,
0.001,62784,,,,,
0.001,62799,,,,,
,62799,0.18366175889968872,981,,,
,62847,,981,0.18372701108455658,,
,62847,,981,,0.1843125969171524,
0.001,62848,,,,,
0.001,62849,,,,,
,62849,0.1846047192811966,982,,,
0.001,62899,,,,,
,62899,0.1848796159029007,982,,,
,62911,,982,0.18371637165546417,,
,62911,,982,,0.18429072201251984,
0.001,62912,,,,,
0.001,62949,,,,,
,62949,0.1856115460395813,983,,,
,62975,,983,0.18373017013072968,,
,62975,,983,,0.18434058129787445,
0.001,62976,,,,,
0.001,62999,,,,,
,62999,0.18607449531555176,984,,,
,63039,,984,0.18372371792793274,,
,63039,,984,,0.18432439863681793,
0.001,63040,,,,,
0.001,63049,,,,,
,63049,0.1836978793144226,985,,,
0.001,63099,,,,,
,63099,0.18524999916553497,985,,,
,63103,,985,0.183840811252594,,
,63103,,985,,0.18431434035301208,
0.001,63104,,,,,
0.001,63149,,,,,
,63149,0.18478475511074066,986,,,
,63167,,986,0.1837475597858429,,
,63167,,986,,0.18430368602275848,
0.001,63168,,,,,
0.001,63199,,,,,
,63199,0.18287818133831024,987,,,
,63231,,987,0.18373410403728485,,
,63231,,987,,0.18433716893196106,
0.001,63232,,,,,
0.001,63249,,,,,
,63249,0.18453051149845123,988,,,
,63295,,988,0.18371686339378357,,
,63295,,988,,0.1842976063489914,
0.001,63296,,,,,
0.001,63299,,,,,
,63299,0.18617938458919525,989,,,
0.001,63349,,,,,
,63349,0.18531115353107452,989,,,
,63359,,989,0.18379037082195282,,
,63359,,989,,0.18430078029632568,
0.001,63360,,,,,
0.001,63399,,,,,
,63399,0.18328680098056793,990,,,
,63423,,990,0.18373003602027893,,
,63423,,990,,0.18433575332164764,
0.001,63424,,,,,
0.001,63449,,,,,
,63449,0.1833103746175766,991,,,
,63487,,991,0.1837245672941208,,
,63487,,991,,0.18430235981941223,
0.001,63488,,,,,
0.001,63499,,,,,
,63499,0.18485508859157562,992,,,
0.001,63549,,,,,
,63549,0.1850760281085968,992,,,
,63551,,992,0.1837751567363739,,
,63551,,992,,0.18434706330299377,
0.001,63552,,,,,
0.001,63599,,,,,
,63599,0.18523482978343964,993,,,
,63615,,993,0.18371757864952087,,
,63615,,993,,0.18432436883449554,
0.001,63616,,,,,
0.001,63649,,,,,
,63649,0.18512168526649475,994,,,
,63679,,994,0.18384575843811035,,
,63679,,994,,0.18430563807487488,
0.001,63680,,,,,
0.001,63699,,,,,
,63699,0.18467777967453003,995,,,
,63743,,995,0.18382005393505096,,
,63743,,995,,0.18434207141399384,
0.001,63744,,,,,
0.001,63749,,,,,
,63749,0.18574553728103638,996,,,
0.001,63799,,,,,
,63799,0.18474212288856506,996,,,
,63807,,996,0.18372970819473267,,
,63807,,996,,0.1843632608652115,
0.001,63808,,,,,
0.001,63849,,,,,
,63849,0.18454577028751373,997,,,
,63871,,997,0.18371090292930603,,
,63871,,997,,0.1843056082725525,
0.001,63872,,,,,
0.001,63899,,,,,
,63899,0.1843385249376297,998,,,
,63935,,998,0.18371231853961945,,
,63935,,998,,0.1842930167913437,
0.001,63936,,,,,
0.001,63949,,,,,
,63949,0.18476971983909607,999,,,
0.001,63999,,,,,
,63999,0.1835491955280304,999,,,
,63999,,999,0.18371081352233887,,
,63999,,999,,0.1842915266752243,
,64000,,999,,,21.074031829833984
