lr-Adam,step,train_loss_step,epoch,val_loss,train_loss_epoch
,44287,,691,0.01678781397640705,
,44287,,691,,0.19478239119052887
0.001,44288,,,,
0.001,44299,,,,
,44299,0.1489478200674057,692,,
0.001,44349,,,,
,44349,0.1298467218875885,692,,
,44351,,692,0.01539574097841978,
,44351,,692,,0.19734041392803192
0.001,44352,,,,
0.001,44399,,,,
,44399,0.23208087682724,693,,
,44415,,693,0.017164887860417366,
,44415,,693,,0.19515521824359894
0.001,44416,,,,
0.001,44449,,,,
,44449,0.12114973366260529,694,,
,44479,,694,0.01574333943426609,
,44479,,694,,0.197573721408844
0.001,44480,,,,
0.001,44499,,,,
,44499,0.15426437556743622,695,,
,44543,,695,0.01764892227947712,
,44543,,695,,0.1941753625869751
0.001,44544,,,,
0.001,44549,,,,
,44549,0.21138647198677063,696,,
0.001,44599,,,,
,44599,0.19936329126358032,696,,
,44607,,696,0.016757696866989136,
,44607,,696,,0.19700117409229279
0.001,44608,,,,
0.001,44649,,,,
,44649,0.23351119458675385,697,,
,44671,,697,0.016155997291207314,
,44671,,697,,0.19471727311611176
0.001,44672,,,,
0.001,44699,,,,
,44699,0.3140231966972351,698,,
,44735,,698,0.019326424226164818,
,44735,,698,,0.19682854413986206
0.001,44736,,,,
0.001,44749,,,,
,44749,0.08722236752510071,699,,
0.001,44799,,,,
,44799,0.19934587180614471,699,,
,44799,,699,0.01827276684343815,
,44799,,699,,0.19497905671596527
0.001,44800,,,,
0.001,44849,,,,
,44849,0.25839245319366455,700,,
,44863,,700,0.015580657869577408,
,44863,,700,,0.19301053881645203
0.001,44864,,,,
0.001,44899,,,,
,44899,0.2549446225166321,701,,
,44927,,701,0.015199752524495125,
,44927,,701,,0.1959494799375534
0.001,44928,,,,
0.001,44949,,,,
,44949,0.273798406124115,702,,
,44991,,702,0.01634933054447174,
,44991,,702,,0.1948237121105194
0.001,44992,,,,
0.001,44999,,,,
,44999,0.10472668707370758,703,,
0.001,45049,,,,
,45049,0.2374642938375473,703,,
,45055,,703,0.016936257481575012,
,45055,,703,,0.1957777440547943
0.001,45056,,,,
0.001,45099,,,,
,45099,0.16977426409721375,704,,
,45119,,704,0.015170268714427948,
,45119,,704,,0.19685927033424377
0.001,45120,,,,
0.001,45149,,,,
,45149,0.2179895043373108,705,,
,45183,,705,0.016060013324022293,
,45183,,705,,0.19288413226604462
0.001,45184,,,,
0.001,45199,,,,
,45199,0.15973886847496033,706,,
,45247,,706,0.016603466123342514,
,45247,,706,,0.19487763941287994
0.001,45248,,,,
0.001,45249,,,,
,45249,0.27761703729629517,707,,
0.001,45299,,,,
,45299,0.2561299800872803,707,,
,45311,,707,0.019159385934472084,
,45311,,707,,0.19504722952842712
0.001,45312,,,,
0.001,45349,,,,
,45349,0.1680022031068802,708,,
,45375,,708,0.016867931932210922,
,45375,,708,,0.19455216825008392
0.001,45376,,,,
0.001,45399,,,,
,45399,0.24769559502601624,709,,
,45439,,709,0.01662166230380535,
,45439,,709,,0.19702757894992828
0.001,45440,,,,
0.001,45449,,,,
,45449,0.19878335297107697,710,,
0.001,45499,,,,
,45499,0.212912917137146,710,,
,45503,,710,0.015573005191981792,
,45503,,710,,0.19547271728515625
0.001,45504,,,,
0.001,45549,,,,
,45549,0.3013112246990204,711,,
,45567,,711,0.017697220668196678,
,45567,,711,,0.19740606844425201
0.001,45568,,,,
0.001,45599,,,,
,45599,0.24337553977966309,712,,
,45631,,712,0.015940040349960327,
,45631,,712,,0.19690145552158356
0.001,45632,,,,
0.001,45649,,,,
,45649,0.24388641119003296,713,,
,45695,,713,0.01651301048696041,
,45695,,713,,0.1959107667207718
0.001,45696,,,,
0.001,45699,,,,
,45699,0.1450033187866211,714,,
0.001,45749,,,,
,45749,0.1933862566947937,714,,
,45759,,714,0.016222119331359863,
,45759,,714,,0.19687123596668243
0.001,45760,,,,
0.001,45799,,,,
,45799,0.15495656430721283,715,,
,45823,,715,0.015756333246827126,
,45823,,715,,0.1971377581357956
0.001,45824,,,,
0.001,45849,,,,
,45849,0.15633399784564972,716,,
,45887,,716,0.020325370132923126,
,45887,,716,,0.1953069120645523
0.001,45888,,,,
0.001,45899,,,,
,45899,0.18559814989566803,717,,
0.001,45949,,,,
,45949,0.2471410036087036,717,,
,45951,,717,0.019619973376393318,
,45951,,717,,0.196234330534935
0.001,45952,,,,
0.001,45999,,,,
,45999,0.21875810623168945,718,,
,46015,,718,0.016085578128695488,
,46015,,718,,0.1958271861076355
0.001,46016,,,,
0.001,46049,,,,
,46049,0.20269319415092468,719,,
,46079,,719,0.016493264585733414,
,46079,,719,,0.1968362033367157
0.001,46080,,,,
0.001,46099,,,,
,46099,0.1659129112958908,720,,
,46143,,720,0.015355054289102554,
,46143,,720,,0.1943761259317398
0.001,46144,,,,
0.001,46149,,,,
,46149,0.2405141443014145,721,,
0.001,46199,,,,
,46199,0.19167159497737885,721,,
,46207,,721,0.016858898103237152,
,46207,,721,,0.19917578995227814
0.001,46208,,,,
0.001,46249,,,,
,46249,0.20216013491153717,722,,
,46271,,722,0.01628444716334343,
,46271,,722,,0.1977686583995819
0.001,46272,,,,
0.001,46299,,,,
,46299,0.07581336796283722,723,,
,46335,,723,0.019311435520648956,
,46335,,723,,0.19360892474651337
0.001,46336,,,,
0.001,46349,,,,
,46349,0.20559944212436676,724,,
0.001,46399,,,,
,46399,0.20653191208839417,724,,
,46399,,724,0.016457540914416313,
,46399,,724,,0.19742268323898315
0.001,46400,,,,
0.001,46449,,,,
,46449,0.16958625614643097,725,,
,46463,,725,0.01668430119752884,
,46463,,725,,0.19809836149215698
0.001,46464,,,,
0.001,46499,,,,
,46499,0.2450551837682724,726,,
,46527,,726,0.017282452434301376,
,46527,,726,,0.19690950214862823
0.001,46528,,,,
0.001,46549,,,,
,46549,0.23532098531723022,727,,
,46591,,727,0.015927540138363838,
,46591,,727,,0.19276651740074158
0.001,46592,,,,
0.001,46599,,,,
,46599,0.2571091055870056,728,,
0.001,46649,,,,
,46649,0.11388348042964935,728,,
,46655,,728,0.01640799082815647,
,46655,,728,,0.1955356001853943
0.001,46656,,,,
0.001,46699,,,,
,46699,0.17732618749141693,729,,
,46719,,729,0.01874125748872757,
,46719,,729,,0.20048224925994873
0.001,46720,,,,
0.001,46749,,,,
,46749,0.23518382012844086,730,,
,46783,,730,0.015332238748669624,
,46783,,730,,0.19508454203605652
0.001,46784,,,,
0.001,46799,,,,
,46799,0.21074537932872772,731,,
,46847,,731,0.01511950884014368,
,46847,,731,,0.19406606256961823
0.001,46848,,,,
0.001,46849,,,,
,46849,0.16815899312496185,732,,
0.001,46899,,,,
,46899,0.23416008055210114,732,,
,46911,,732,0.016099264845252037,
,46911,,732,,0.1934395134449005
0.001,46912,,,,
0.001,46949,,,,
,46949,0.10149732977151871,733,,
,46975,,733,0.015683520585298538,
,46975,,733,,0.19547729194164276
0.001,46976,,,,
0.001,46999,,,,
,46999,0.1750224530696869,734,,
,47039,,734,0.016070332378149033,
,47039,,734,,0.19439363479614258
0.001,47040,,,,
0.001,47049,,,,
,47049,0.22673115134239197,735,,
0.001,47099,,,,
,47099,0.13540254533290863,735,,
,47103,,735,0.015444044955074787,
,47103,,735,,0.19504305720329285
0.001,47104,,,,
0.001,47149,,,,
,47149,0.2727329134941101,736,,
,47167,,736,0.019202617928385735,
,47167,,736,,0.19327576458454132
0.001,47168,,,,
0.001,47199,,,,
,47199,0.16095106303691864,737,,
,47231,,737,0.015783976763486862,
,47231,,737,,0.2006625235080719
0.001,47232,,,,
0.001,47249,,,,
,47249,0.13125914335250854,738,,
,47295,,738,0.015536930412054062,
,47295,,738,,0.19516302645206451
0.001,47296,,,,
0.001,47299,,,,
,47299,0.20238323509693146,739,,
0.001,47349,,,,
,47349,0.2428922802209854,739,,
,47359,,739,0.015389739535748959,
,47359,,739,,0.1946231573820114
0.001,47360,,,,
0.001,47399,,,,
,47399,0.21951143443584442,740,,
,47423,,740,0.01942850463092327,
,47423,,740,,0.19724403321743011
0.001,47424,,,,
0.001,47449,,,,
,47449,0.15538403391838074,741,,
,47487,,741,0.0161332655698061,
,47487,,741,,0.1959962248802185
0.001,47488,,,,
0.001,47499,,,,
,47499,0.18487781286239624,742,,
0.001,47549,,,,
,47549,0.1183902844786644,742,,
,47551,,742,0.017943616956472397,
,47551,,742,,0.193900465965271
0.001,47552,,,,
0.001,47599,,,,
,47599,0.1716226488351822,743,,
,47615,,743,0.016107117757201195,
,47615,,743,,0.19473835825920105
0.001,47616,,,,
0.001,47649,,,,
,47649,0.24324363470077515,744,,
,47679,,744,0.015335597097873688,
,47679,,744,,0.194178506731987
0.001,47680,,,,
0.001,47699,,,,
,47699,0.23922212421894073,745,,
,47743,,745,0.015988260507583618,
,47743,,745,,0.19342388212680817
0.001,47744,,,,
0.001,47749,,,,
,47749,0.265365868806839,746,,
0.001,47799,,,,
,47799,0.1712704300880432,746,,
,47807,,746,0.01601909101009369,
,47807,,746,,0.19671471416950226
0.001,47808,,,,
0.001,47849,,,,
,47849,0.22347305715084076,747,,
,47871,,747,0.01595751941204071,
,47871,,747,,0.1973400115966797
0.001,47872,,,,
0.001,47899,,,,
,47899,0.1633031666278839,748,,
,47935,,748,0.015367220155894756,
,47935,,748,,0.19545364379882812
0.001,47936,,,,
0.001,47949,,,,
,47949,0.10732553154230118,749,,
0.001,47999,,,,
,47999,0.23775260150432587,749,,
,47999,,749,0.015524318441748619,
,47999,,749,,0.19380512833595276
0.001,48000,,,,
0.001,48049,,,,
,48049,0.13824999332427979,750,,
,48063,,750,0.017242738977074623,
,48063,,750,,0.19175176322460175
0.001,48064,,,,
0.001,48099,,,,
,48099,0.19551721215248108,751,,
,48127,,751,0.015575866214931011,
,48127,,751,,0.19786924123764038
0.001,48128,,,,
0.001,48149,,,,
,48149,0.27524876594543457,752,,
,48191,,752,0.01992877386510372,
,48191,,752,,0.19471031427383423
0.001,48192,,,,
0.001,48199,,,,
,48199,0.2233332097530365,753,,
0.001,48249,,,,
,48249,0.20028065145015717,753,,
,48255,,753,0.017471229657530785,
,48255,,753,,0.1950281858444214
0.001,48256,,,,
0.001,48299,,,,
,48299,0.26414865255355835,754,,
,48319,,754,0.016861028969287872,
,48319,,754,,0.19271332025527954
0.001,48320,,,,
0.001,48349,,,,
,48349,0.23727945983409882,755,,
,48383,,755,0.015422693453729153,
,48383,,755,,0.19439341127872467
0.001,48384,,,,
0.001,48399,,,,
,48399,0.24694281816482544,756,,
,48447,,756,0.016202401369810104,
,48447,,756,,0.19476863741874695
0.001,48448,,,,
0.001,48449,,,,
,48449,0.16261529922485352,757,,
0.001,48499,,,,
,48499,0.16715599596500397,757,,
,48511,,757,0.015556653961539268,
,48511,,757,,0.19613847136497498
0.001,48512,,,,
0.001,48549,,,,
,48549,0.18291959166526794,758,,
,48575,,758,0.015599636361002922,
,48575,,758,,0.19636251032352448
0.001,48576,,,,
0.001,48599,,,,
,48599,0.23581895232200623,759,,
,48639,,759,0.016647711396217346,
,48639,,759,,0.19429416954517365
0.001,48640,,,,
0.001,48649,,,,
,48649,0.22434847056865692,760,,
0.001,48699,,,,
,48699,0.13491027057170868,760,,
,48703,,760,0.014844981022179127,
,48703,,760,,0.1950712502002716
0.001,48704,,,,
0.001,48749,,,,
,48749,0.1530226618051529,761,,
,48767,,761,0.017038842663168907,
,48767,,761,,0.1953868418931961
0.001,48768,,,,
0.001,48799,,,,
,48799,0.1713104099035263,762,,
,48831,,762,0.01548819337040186,
,48831,,762,,0.19598959386348724
0.001,48832,,,,
0.001,48849,,,,
,48849,0.19768737256526947,763,,
,48895,,763,0.015378912910819054,
,48895,,763,,0.19501672685146332
0.001,48896,,,,
0.001,48899,,,,
,48899,0.13913466036319733,764,,
0.001,48949,,,,
,48949,0.2198917269706726,764,,
,48959,,764,0.015296625904738903,
,48959,,764,,0.19594021141529083
0.001,48960,,,,
0.001,48999,,,,
,48999,0.15527956187725067,765,,
,49023,,765,0.015573813579976559,
,49023,,765,,0.19552120566368103
0.001,49024,,,,
0.001,49049,,,,
,49049,0.19917143881320953,766,,
,49087,,766,0.015481619164347649,
,49087,,766,,0.19622384011745453
0.001,49088,,,,
0.001,49099,,,,
,49099,0.09937912225723267,767,,
0.001,49149,,,,
,49149,0.25981634855270386,767,,
,49151,,767,0.019181562587618828,
,49151,,767,,0.19536511600017548
0.001,49152,,,,
0.001,49199,,,,
,49199,0.17534959316253662,768,,
,49215,,768,0.01501452550292015,
,49215,,768,,0.19622112810611725
0.001,49216,,,,
0.001,49249,,,,
,49249,0.1465482860803604,769,,
,49279,,769,0.015145700424909592,
,49279,,769,,0.19458496570587158
0.001,49280,,,,
0.001,49299,,,,
,49299,0.19729028642177582,770,,
,49343,,770,0.017009278759360313,
,49343,,770,,0.19727496802806854
0.001,49344,,,,
0.001,49349,,,,
,49349,0.182809516787529,771,,
0.001,49399,,,,
,49399,0.19549784064292908,771,,
,49407,,771,0.01759783737361431,
,49407,,771,,0.19581405818462372
0.001,49408,,,,
0.001,49449,,,,
,49449,0.23634350299835205,772,,
,49471,,772,0.016093390062451363,
,49471,,772,,0.1945677250623703
0.001,49472,,,,
0.001,49499,,,,
,49499,0.14425864815711975,773,,
,49535,,773,0.01638360135257244,
,49535,,773,,0.1943560242652893
0.001,49536,,,,
0.001,49549,,,,
,49549,0.2422284036874771,774,,
0.001,49599,,,,
,49599,0.23958922922611237,774,,
,49599,,774,0.016644909977912903,
,49599,,774,,0.19788308441638947
0.001,49600,,,,
0.001,49649,,,,
,49649,0.1417921930551529,775,,
,49663,,775,0.015766074880957603,
,49663,,775,,0.19866600632667542
0.001,49664,,,,
0.001,49699,,,,
,49699,0.19573980569839478,776,,
,49727,,776,0.017231861129403114,
,49727,,776,,0.19524826109409332
0.001,49728,,,,
0.001,49749,,,,
,49749,0.20365259051322937,777,,
,49791,,777,0.022412797436118126,
,49791,,777,,0.19897150993347168
0.001,49792,,,,
0.001,49799,,,,
,49799,0.18259547650814056,778,,
0.001,49849,,,,
,49849,0.24380363523960114,778,,
,49855,,778,0.015409866347908974,
,49855,,778,,0.19611866772174835
0.001,49856,,,,
0.001,49899,,,,
,49899,0.16753241419792175,779,,
,49919,,779,0.015851546078920364,
,49919,,779,,0.19541126489639282
0.001,49920,,,,
0.001,49949,,,,
,49949,0.2200806438922882,780,,
,49983,,780,0.018989628180861473,
,49983,,780,,0.19552578032016754
0.001,49984,,,,
0.001,49999,,,,
,49999,0.2610888183116913,781,,
,50047,,781,0.015421872027218342,
,50047,,781,,0.19278544187545776
0.001,50048,,,,
0.001,50049,,,,
,50049,0.2893476188182831,782,,
0.001,50099,,,,
,50099,0.19898644089698792,782,,
,50111,,782,0.01654527522623539,
,50111,,782,,0.19406795501708984
0.001,50112,,,,
0.001,50149,,,,
,50149,0.23774145543575287,783,,
,50175,,783,0.016326995566487312,
,50175,,783,,0.19405537843704224
0.001,50176,,,,
0.001,50199,,,,
,50199,0.22002719342708588,784,,
,50239,,784,0.017465271055698395,
,50239,,784,,0.19398115575313568
0.001,50240,,,,
0.001,50249,,,,
,50249,0.2113477736711502,785,,
0.001,50299,,,,
,50299,0.1408783197402954,785,,
,50303,,785,0.016619209200143814,
,50303,,785,,0.1946345567703247
0.001,50304,,,,
0.001,50349,,,,
,50349,0.22214743494987488,786,,
,50367,,786,0.024282298982143402,
,50367,,786,,0.19543378055095673
0.001,50368,,,,
0.001,50399,,,,
,50399,0.15042860805988312,787,,
,50431,,787,0.020126787945628166,
,50431,,787,,0.19575625658035278
0.001,50432,,,,
0.001,50449,,,,
,50449,0.19737793505191803,788,,
,50495,,788,0.015930481255054474,
,50495,,788,,0.1951807588338852
0.001,50496,,,,
0.001,50499,,,,
,50499,0.12091927975416183,789,,
0.001,50549,,,,
,50549,0.2077242136001587,789,,
,50559,,789,0.01609128527343273,
,50559,,789,,0.1939537227153778
0.001,50560,,,,
0.001,50599,,,,
,50599,0.22738461196422577,790,,
,50623,,790,0.014932673424482346,
,50623,,790,,0.1936887949705124
0.001,50624,,,,
0.001,50649,,,,
,50649,0.12084497511386871,791,,
,50687,,791,0.015385150909423828,
,50687,,791,,0.19358322024345398
0.001,50688,,,,
0.001,50699,,,,
,50699,0.12506553530693054,792,,
0.001,50749,,,,
,50749,0.06840309500694275,792,,
,50751,,792,0.01593008078634739,
,50751,,792,,0.1923953890800476
0.001,50752,,,,
0.001,50799,,,,
,50799,0.12917369604110718,793,,
,50815,,793,0.015402821823954582,
,50815,,793,,0.19525837898254395
0.001,50816,,,,
0.001,50849,,,,
,50849,0.17389370501041412,794,,
,50879,,794,0.01667088456451893,
,50879,,794,,0.19466659426689148
0.001,50880,,,,
0.001,50899,,,,
,50899,0.3112276494503021,795,,
,50943,,795,0.016681184992194176,
,50943,,795,,0.19311204552650452
0.001,50944,,,,
0.001,50949,,,,
,50949,0.16733920574188232,796,,
0.001,50999,,,,
,50999,0.10476908087730408,796,,
,51007,,796,0.015622841194272041,
,51007,,796,,0.19432637095451355
0.001,51008,,,,
0.001,51049,,,,
,51049,0.1788949817419052,797,,
,51071,,797,0.01730252616107464,
,51071,,797,,0.1964385062456131
0.001,51072,,,,
0.001,51099,,,,
,51099,0.23384034633636475,798,,
,51135,,798,0.016076387837529182,
,51135,,798,,0.2024765908718109
0.001,51136,,,,
0.001,51149,,,,
,51149,0.18074865639209747,799,,
0.001,51199,,,,
,51199,0.2491609901189804,799,,
,51199,,799,0.016966164112091064,
,51199,,799,,0.19682791829109192
0.001,51200,,,,
0.001,51249,,,,
,51249,0.21682919561862946,800,,
,51263,,800,0.017102302983403206,
,51263,,800,,0.19385245442390442
0.001,51264,,,,
0.001,51299,,,,
,51299,0.23734763264656067,801,,
,51327,,801,0.015909487381577492,
,51327,,801,,0.1934468299150467
0.001,51328,,,,
0.001,51349,,,,
,51349,0.2021617591381073,802,,
,51391,,802,0.015560596249997616,
,51391,,802,,0.1939389854669571
0.001,51392,,,,
0.001,51399,,,,
,51399,0.14701305329799652,803,,
0.001,51449,,,,
,51449,0.26095297932624817,803,,
,51455,,803,0.02319190464913845,
,51455,,803,,0.1970791071653366
0.001,51456,,,,
0.001,51499,,,,
,51499,0.2017567753791809,804,,
,51519,,804,0.021288732066750526,
,51519,,804,,0.19588202238082886
0.001,51520,,,,
0.001,51549,,,,
,51549,0.1242181733250618,805,,
,51583,,805,0.015425203368067741,
,51583,,805,,0.195800319314003
0.001,51584,,,,
0.001,51599,,,,
,51599,0.2399526983499527,806,,
,51647,,806,0.01923745684325695,
,51647,,806,,0.19360437989234924
0.001,51648,,,,
0.001,51649,,,,
,51649,0.17997993528842926,807,,
0.001,51699,,,,
,51699,0.1733393669128418,807,,
,51711,,807,0.01657681167125702,
,51711,,807,,0.19255122542381287
0.001,51712,,,,
0.001,51749,,,,
,51749,0.2197442203760147,808,,
,51775,,808,0.016313092783093452,
,51775,,808,,0.19340990483760834
0.001,51776,,,,
0.001,51799,,,,
,51799,0.17124764621257782,809,,
,51839,,809,0.015972204506397247,
,51839,,809,,0.19566237926483154
0.001,51840,,,,
0.001,51849,,,,
,51849,0.27963176369667053,810,,
0.001,51899,,,,
,51899,0.11140455305576324,810,,
,51903,,810,0.01805874891579151,
,51903,,810,,0.20554080605506897
0.001,51904,,,,
0.001,51949,,,,
,51949,0.2141968309879303,811,,
,51967,,811,0.018549440428614616,
,51967,,811,,0.19704677164554596
0.001,51968,,,,
0.001,51999,,,,
,51999,0.2859090566635132,812,,
,52031,,812,0.01677357591688633,
,52031,,812,,0.1960909366607666
0.001,52032,,,,
0.001,52049,,,,
,52049,0.13848131895065308,813,,
,52095,,813,0.016583217307925224,
,52095,,813,,0.1934649497270584
0.001,52096,,,,
0.001,52099,,,,
,52099,0.2343083769083023,814,,
0.001,52149,,,,
,52149,0.1990162879228592,814,,
,52159,,814,0.01731809414923191,
,52159,,814,,0.19236993789672852
0.001,52160,,,,
0.001,52199,,,,
,52199,0.17806193232536316,815,,
,52223,,815,0.01537477970123291,
,52223,,815,,0.19560420513153076
0.001,52224,,,,
0.001,52249,,,,
,52249,0.25510597229003906,816,,
,52287,,816,0.015484157018363476,
,52287,,816,,0.19397275149822235
0.001,52288,,,,
0.001,52299,,,,
,52299,0.24553917348384857,817,,
0.001,52349,,,,
,52349,0.11570824682712555,817,,
,52351,,817,0.01644773595035076,
,52351,,817,,0.1937875896692276
0.001,52352,,,,
0.001,52399,,,,
,52399,0.15655890107154846,818,,
,52415,,818,0.016393747180700302,
,52415,,818,,0.19283634424209595
0.001,52416,,,,
0.001,52449,,,,
,52449,0.29102224111557007,819,,
,52479,,819,0.016890624538064003,
,52479,,819,,0.19523625075817108
0.001,52480,,,,
0.001,52499,,,,
,52499,0.11517675220966339,820,,
,52543,,820,0.01532263308763504,
,52543,,820,,0.19143177568912506
0.001,52544,,,,
0.001,52549,,,,
,52549,0.16640886664390564,821,,
0.001,52599,,,,
,52599,0.2484181821346283,821,,
,52607,,821,0.01712186634540558,
,52607,,821,,0.19681908190250397
0.001,52608,,,,
0.001,52649,,,,
,52649,0.21514588594436646,822,,
,52671,,822,0.01668117381632328,
,52671,,822,,0.19455163180828094
0.001,52672,,,,
0.001,52699,,,,
,52699,0.1900196373462677,823,,
,52735,,823,0.016390688717365265,
,52735,,823,,0.1944735050201416
0.001,52736,,,,
0.001,52749,,,,
,52749,0.24756483733654022,824,,
0.001,52799,,,,
,52799,0.1877342015504837,824,,
,52799,,824,0.016604293137788773,
,52799,,824,,0.19408845901489258
0.001,52800,,,,
0.001,52849,,,,
,52849,0.2109735608100891,825,,
,52863,,825,0.016183339059352875,
,52863,,825,,0.1942305862903595
0.001,52864,,,,
0.001,52899,,,,
,52899,0.1426364928483963,826,,
,52927,,826,0.015134492889046669,
,52927,,826,,0.19270643591880798
0.001,52928,,,,
0.001,52949,,,,
,52949,0.1482478529214859,827,,
,52991,,827,0.016047483310103416,
,52991,,827,,0.19568391144275665
0.001,52992,,,,
0.001,52999,,,,
,52999,0.2342105507850647,828,,
0.001,53049,,,,
,53049,0.2036169469356537,828,,
,53055,,828,0.0169583261013031,
,53055,,828,,0.193433940410614
0.001,53056,,,,
0.001,53099,,,,
,53099,0.08335722237825394,829,,
,53119,,829,0.018080245703458786,
,53119,,829,,0.19027285277843475
0.001,53120,,,,
0.001,53149,,,,
,53149,0.2209019511938095,830,,
,53183,,830,0.016141977161169052,
,53183,,830,,0.19439540803432465
0.001,53184,,,,
0.001,53199,,,,
,53199,0.15255290269851685,831,,
,53247,,831,0.0191836915910244,
,53247,,831,,0.19685307145118713
0.001,53248,,,,
0.001,53249,,,,
,53249,0.2581622004508972,832,,
0.001,53299,,,,
,53299,0.18639987707138062,832,,
,53311,,832,0.019323788583278656,
,53311,,832,,0.19617612659931183
0.001,53312,,,,
0.001,53349,,,,
,53349,0.15349391102790833,833,,
,53375,,833,0.016233690083026886,
,53375,,833,,0.19527068734169006
0.001,53376,,,,
0.001,53399,,,,
,53399,0.22981087863445282,834,,
,53439,,834,0.015263999812304974,
,53439,,834,,0.19479237496852875
0.001,53440,,,,
0.001,53449,,,,
,53449,0.22699381411075592,835,,
0.001,53499,,,,
,53499,0.2452031373977661,835,,
,53503,,835,0.01600543037056923,
,53503,,835,,0.19638535380363464
0.001,53504,,,,
0.001,53549,,,,
,53549,0.2500682473182678,836,,
,53567,,836,0.019066527485847473,
,53567,,836,,0.20259208977222443
0.001,53568,,,,
0.001,53599,,,,
,53599,0.11124648153781891,837,,
,53631,,837,0.01584739051759243,
,53631,,837,,0.19753123819828033
0.001,53632,,,,
0.001,53649,,,,
,53649,0.24662362039089203,838,,
,53695,,838,0.015360711142420769,
,53695,,838,,0.19172319769859314
0.001,53696,,,,
0.001,53699,,,,
,53699,0.16057483851909637,839,,
0.001,53749,,,,
,53749,0.21624550223350525,839,,
,53759,,839,0.015760337933897972,
,53759,,839,,0.19423072040081024
0.001,53760,,,,
0.001,53799,,,,
,53799,0.15462441742420197,840,,
,53823,,840,0.017008893191814423,
,53823,,840,,0.1942237913608551
0.001,53824,,,,
0.001,53849,,,,
,53849,0.18858741223812103,841,,
,53887,,841,0.015756389126181602,
,53887,,841,,0.1940915584564209
0.001,53888,,,,
0.001,53899,,,,
,53899,0.20392222702503204,842,,
0.001,53949,,,,
,53949,0.11855949461460114,842,,
,53951,,842,0.017793525010347366,
,53951,,842,,0.1979803442955017
0.001,53952,,,,
0.001,53999,,,,
,53999,0.16740074753761292,843,,
,54015,,843,0.015128922648727894,
,54015,,843,,0.19370271265506744
0.001,54016,,,,
0.001,54049,,,,
,54049,0.18114376068115234,844,,
,54079,,844,0.018104875460267067,
,54079,,844,,0.1924755573272705
0.001,54080,,,,
0.001,54099,,,,
,54099,0.2317722737789154,845,,
,54143,,845,0.016572853550314903,
,54143,,845,,0.19357545673847198
0.001,54144,,,,
0.001,54149,,,,
,54149,0.13646109402179718,846,,
0.001,54199,,,,
,54199,0.1860341876745224,846,,
,54207,,846,0.0188813004642725,
,54207,,846,,0.21121643483638763
0.001,54208,,,,
0.001,54249,,,,
,54249,0.14659568667411804,847,,
,54271,,847,0.015574420802295208,
,54271,,847,,0.19675640761852264
0.001,54272,,,,
0.001,54299,,,,
,54299,0.2316027283668518,848,,
,54335,,848,0.015174119733273983,
,54335,,848,,0.1956341564655304
0.001,54336,,,,
0.001,54349,,,,
,54349,0.11626707017421722,849,,
0.001,54399,,,,
,54399,0.21368156373500824,849,,
,54399,,849,0.01788536086678505,
,54399,,849,,0.19426977634429932
0.001,54400,,,,
0.001,54449,,,,
,54449,0.1580718606710434,850,,
,54463,,850,0.01529117114841938,
,54463,,850,,0.19458483159542084
0.001,54464,,,,
0.001,54499,,,,
,54499,0.20424127578735352,851,,
,54527,,851,0.015694711357355118,
,54527,,851,,0.19337080419063568
0.001,54528,,,,
0.001,54549,,,,
,54549,0.22714883089065552,852,,
,54591,,852,0.015329306945204735,
,54591,,852,,0.1928383708000183
0.001,54592,,,,
0.001,54599,,,,
,54599,0.1425958126783371,853,,
0.001,54649,,,,
,54649,0.1706276535987854,853,,
,54655,,853,0.015800826251506805,
,54655,,853,,0.19485987722873688
0.001,54656,,,,
0.001,54699,,,,
,54699,0.204213485121727,854,,
,54719,,854,0.01673147827386856,
,54719,,854,,0.1955338716506958
0.001,54720,,,,
0.001,54749,,,,
,54749,0.1480133831501007,855,,
,54783,,855,0.01869695633649826,
,54783,,855,,0.20031750202178955
0.001,54784,,,,
0.001,54799,,,,
,54799,0.16590578854084015,856,,
,54847,,856,0.016253028064966202,
,54847,,856,,0.19526159763336182
0.001,54848,,,,
0.001,54849,,,,
,54849,0.17034628987312317,857,,
0.001,54899,,,,
,54899,0.16531121730804443,857,,
,54911,,857,0.015172158367931843,
,54911,,857,,0.1935838758945465
0.001,54912,,,,
0.001,54949,,,,
,54949,0.15767718851566315,858,,
,54975,,858,0.01638462208211422,
,54975,,858,,0.19472149014472961
0.001,54976,,,,
0.001,54999,,,,
,54999,0.20997580885887146,859,,
,55039,,859,0.01568218693137169,
,55039,,859,,0.1918403059244156
0.001,55040,,,,
0.001,55049,,,,
,55049,0.276061087846756,860,,
0.001,55099,,,,
,55099,0.11611481755971909,860,,
,55103,,860,0.01759503223001957,
,55103,,860,,0.1914474070072174
0.001,55104,,,,
0.001,55149,,,,
,55149,0.20082668960094452,861,,
,55167,,861,0.017529083415865898,
,55167,,861,,0.19774699211120605
0.001,55168,,,,
0.001,55199,,,,
,55199,0.1832912266254425,862,,
,55231,,862,0.016204234212636948,
,55231,,862,,0.195835679769516
0.001,55232,,,,
0.001,55249,,,,
,55249,0.23424404859542847,863,,
,55295,,863,0.017766231670975685,
,55295,,863,,0.19272077083587646
0.001,55296,,,,
0.001,55299,,,,
,55299,0.15515939891338348,864,,
