epoch,train_loss_step,lr-Adam,step,val_loss,train_loss_epoch,test_loss
644,,,41279,0.018073292449116707,,
644,,,41279,,0.018691830337047577,
,,0.001,41280,,,
,,0.001,41299,,,
645,0.018194124102592468,,41299,,,
645,,,41343,0.017908770591020584,,
645,,,41343,,0.018075354397296906,
,,0.001,41344,,,
,,0.001,41349,,,
646,0.01744559034705162,,41349,,,
,,0.001,41399,,,
646,0.017643386498093605,,41399,,,
646,,,41407,0.019682450219988823,,
646,,,41407,,0.018532900139689445,
,,0.001,41408,,,
,,0.001,41449,,,
647,0.017726631835103035,,41449,,,
647,,,41471,0.01819835789501667,,
647,,,41471,,0.01842614822089672,
,,0.001,41472,,,
,,0.001,41499,,,
648,0.019885772839188576,,41499,,,
648,,,41535,0.017732106149196625,,
648,,,41535,,0.01846088469028473,
,,0.001,41536,,,
,,0.001,41549,,,
649,0.018664022907614708,,41549,,,
,,0.001,41599,,,
649,0.018564872443675995,,41599,,,
649,,,41599,0.02026638574898243,,
649,,,41599,,0.0182290431112051,
,,0.001,41600,,,
,,0.001,41649,,,
650,0.01785704493522644,,41649,,,
650,,,41663,0.01853260211646557,,
650,,,41663,,0.01834140345454216,
,,0.001,41664,,,
,,0.001,41699,,,
651,0.017440009862184525,,41699,,,
651,,,41727,0.017980074509978294,,
651,,,41727,,0.01791398786008358,
,,0.001,41728,,,
,,0.001,41749,,,
652,0.017602330073714256,,41749,,,
652,,,41791,0.017687242478132248,,
652,,,41791,,0.01788042113184929,
,,0.001,41792,,,
,,0.001,41799,,,
653,0.017974646762013435,,41799,,,
,,0.001,41849,,,
653,0.017620673403143883,,41849,,,
653,,,41855,0.018106592819094658,,
653,,,41855,,0.017839621752500534,
,,0.001,41856,,,
,,0.001,41899,,,
654,0.01803766004741192,,41899,,,
654,,,41919,0.018194250762462616,,
654,,,41919,,0.017974775284528732,
,,0.001,41920,,,
,,0.001,41949,,,
655,0.017991142347455025,,41949,,,
655,,,41983,0.017552241683006287,,
655,,,41983,,0.01852056384086609,
,,0.001,41984,,,
,,0.001,41999,,,
656,0.018223529681563377,,41999,,,
656,,,42047,0.018384842202067375,,
656,,,42047,,0.0178177859634161,
,,0.001,42048,,,
,,0.001,42049,,,
657,0.01788336969912052,,42049,,,
,,0.001,42099,,,
657,0.017686402425169945,,42099,,,
657,,,42111,0.018454451113939285,,
657,,,42111,,0.017858007922768593,
,,0.001,42112,,,
,,0.001,42149,,,
658,0.01977008953690529,,42149,,,
658,,,42175,0.01804477907717228,,
658,,,42175,,0.02035760134458542,
,,0.001,42176,,,
,,0.001,42199,,,
659,0.017577119171619415,,42199,,,
659,,,42239,0.018703244626522064,,
659,,,42239,,0.01788836531341076,
,,0.001,42240,,,
,,0.001,42249,,,
660,0.018840208649635315,,42249,,,
,,0.001,42299,,,
660,0.01788395829498768,,42299,,,
660,,,42303,0.017591284587979317,,
660,,,42303,,0.018341783434152603,
,,0.001,42304,,,
,,0.001,42349,,,
661,0.01770504005253315,,42349,,,
661,,,42367,0.017974834889173508,,
661,,,42367,,0.01800559088587761,
,,0.001,42368,,,
,,0.001,42399,,,
662,0.018093140795826912,,42399,,,
662,,,42431,0.018083713948726654,,
662,,,42431,,0.017841381952166557,
,,0.001,42432,,,
,,0.001,42449,,,
663,0.018167855218052864,,42449,,,
663,,,42495,0.017492754384875298,,
663,,,42495,,0.017893783748149872,
,,0.001,42496,,,
,,0.001,42499,,,
664,0.018156446516513824,,42499,,,
,,0.001,42549,,,
664,0.017201753333210945,,42549,,,
664,,,42559,0.018059903755784035,,
664,,,42559,,0.01775779202580452,
,,0.001,42560,,,
,,0.001,42599,,,
665,0.017855612561106682,,42599,,,
665,,,42623,0.01785312034189701,,
665,,,42623,,0.01796090416610241,
,,0.001,42624,,,
,,0.001,42649,,,
666,0.01835961453616619,,42649,,,
666,,,42687,0.018354246392846107,,
666,,,42687,,0.01824788749217987,
,,0.001,42688,,,
,,0.001,42699,,,
667,0.018424807116389275,,42699,,,
,,0.001,42749,,,
667,0.01879345066845417,,42749,,,
667,,,42751,0.018856003880500793,,
667,,,42751,,0.01839960739016533,
,,0.001,42752,,,
,,0.001,42799,,,
668,0.018061673268675804,,42799,,,
668,,,42815,0.019615372642874718,,
668,,,42815,,0.018568549305200577,
,,0.001,42816,,,
,,0.001,42849,,,
669,0.01861744560301304,,42849,,,
669,,,42879,0.01777009293437004,,
669,,,42879,,0.018510859459638596,
,,0.001,42880,,,
,,0.001,42899,,,
670,0.017854755744338036,,42899,,,
670,,,42943,0.018065424636006355,,
670,,,42943,,0.01764746382832527,
,,0.001,42944,,,
,,0.001,42949,,,
671,0.017857780680060387,,42949,,,
,,0.001,42999,,,
671,0.017695866525173187,,42999,,,
671,,,43007,0.017934486269950867,,
671,,,43007,,0.017824402078986168,
,,0.001,43008,,,
,,0.001,43049,,,
672,0.018069662153720856,,43049,,,
672,,,43071,0.018146885558962822,,
672,,,43071,,0.01775684766471386,
,,0.001,43072,,,
,,0.001,43099,,,
673,0.018327621743083,,43099,,,
673,,,43135,0.017591243609786034,,
673,,,43135,,0.017863523215055466,
,,0.001,43136,,,
,,0.001,43149,,,
674,0.016929080709815025,,43149,,,
,,0.001,43199,,,
674,0.01765860617160797,,43199,,,
674,,,43199,0.019061338156461716,,
674,,,43199,,0.017946969717741013,
,,0.001,43200,,,
,,0.001,43249,,,
675,0.017362315207719803,,43249,,,
675,,,43263,0.017771247774362564,,
675,,,43263,,0.018347354605793953,
,,0.001,43264,,,
,,0.001,43299,,,
676,0.017867568880319595,,43299,,,
676,,,43327,0.01761750876903534,,
676,,,43327,,0.01778685674071312,
,,0.001,43328,,,
,,0.001,43349,,,
677,0.017565960064530373,,43349,,,
677,,,43391,0.01817404292523861,,
677,,,43391,,0.017788004130125046,
,,0.001,43392,,,
,,0.001,43399,,,
678,0.017835726961493492,,43399,,,
,,0.001,43449,,,
678,0.018335111439228058,,43449,,,
678,,,43455,0.018164250999689102,,
678,,,43455,,0.018083136528730392,
,,0.001,43456,,,
,,0.001,43499,,,
679,0.017503218725323677,,43499,,,
679,,,43519,0.01788613572716713,,
679,,,43519,,0.01789030246436596,
,,0.001,43520,,,
,,0.001,43549,,,
680,0.017784222960472107,,43549,,,
680,,,43583,0.017865309491753578,,
680,,,43583,,0.018045669421553612,
,,0.001,43584,,,
,,0.001,43599,,,
681,0.017794841900467873,,43599,,,
681,,,43647,0.017557628452777863,,
681,,,43647,,0.017865149304270744,
,,0.001,43648,,,
,,0.001,43649,,,
682,0.01711878553032875,,43649,,,
,,0.001,43699,,,
682,0.01847025938332081,,43699,,,
682,,,43711,0.018292559310793877,,
682,,,43711,,0.017975470051169395,
,,0.001,43712,,,
,,0.001,43749,,,
683,0.017520321533083916,,43749,,,
683,,,43775,0.01819281280040741,,
683,,,43775,,0.017950987443327904,
,,0.001,43776,,,
,,0.001,43799,,,
684,0.018276222050189972,,43799,,,
684,,,43839,0.018307605758309364,,
684,,,43839,,0.0180322527885437,
,,0.001,43840,,,
,,0.001,43849,,,
685,0.018031038343906403,,43849,,,
,,0.001,43899,,,
685,0.017726508900523186,,43899,,,
685,,,43903,0.01766272261738777,,
685,,,43903,,0.018006160855293274,
,,0.001,43904,,,
,,0.001,43949,,,
686,0.018712082877755165,,43949,,,
686,,,43967,0.018165919929742813,,
686,,,43967,,0.018308760598301888,
,,0.001,43968,,,
,,0.001,43999,,,
687,0.017594270408153534,,43999,,,
687,,,44031,0.017586268484592438,,
687,,,44031,,0.017956525087356567,
,,0.001,44032,,,
,,0.001,44049,,,
688,0.01733521930873394,,44049,,,
688,,,44095,0.019918255507946014,,
688,,,44095,,0.017752759158611298,
,,0.001,44096,,,
,,0.001,44099,,,
689,0.018957795575261116,,44099,,,
,,0.001,44149,,,
689,0.017891790717840195,,44149,,,
689,,,44159,0.01781603693962097,,
689,,,44159,,0.018354836851358414,
,,0.001,44160,,,
,,0.001,44199,,,
690,0.017858019098639488,,44199,,,
690,,,44223,0.01775537058711052,,
690,,,44223,,0.017795782536268234,
,,0.001,44224,,,
,,0.001,44249,,,
691,0.017981860786676407,,44249,,,
691,,,44287,0.01808995194733143,,
691,,,44287,,0.017950965091586113,
,,0.001,44288,,,
,,0.001,44299,,,
692,0.017785916104912758,,44299,,,
,,0.001,44349,,,
692,0.018359577283263206,,44349,,,
692,,,44351,0.017733663320541382,,
692,,,44351,,0.0181419774889946,
,,0.001,44352,,,
,,0.001,44399,,,
693,0.017619425430893898,,44399,,,
693,,,44415,0.017663314938545227,,
693,,,44415,,0.017793549224734306,
,,0.001,44416,,,
,,0.001,44449,,,
694,0.01800025813281536,,44449,,,
694,,,44479,0.020841695368289948,,
694,,,44479,,0.01818794384598732,
,,0.001,44480,,,
,,0.001,44499,,,
695,0.01848822645843029,,44499,,,
695,,,44543,0.018179843202233315,,
695,,,44543,,0.01856713555753231,
,,0.001,44544,,,
,,0.001,44549,,,
696,0.01731625385582447,,44549,,,
,,0.001,44599,,,
696,0.018217558041214943,,44599,,,
696,,,44607,0.018124785274267197,,
696,,,44607,,0.01816878654062748,
,,0.001,44608,,,
,,0.001,44649,,,
697,0.018005041405558586,,44649,,,
697,,,44671,0.017890799790620804,,
697,,,44671,,0.0180378258228302,
,,0.001,44672,,,
,,0.001,44699,,,
698,0.02086418867111206,,44699,,,
698,,,44735,0.017851173877716064,,
698,,,44735,,0.01904262602329254,
,,0.001,44736,,,
,,0.001,44749,,,
699,0.01743391901254654,,44749,,,
,,0.001,44799,,,
699,0.018056150525808334,,44799,,,
699,,,44799,0.017747975885868073,,
699,,,44799,,0.01784266158938408,
,,0.001,44800,,,
,,0.001,44849,,,
700,0.017857274040579796,,44849,,,
700,,,44863,0.01741044782102108,,
700,,,44863,,0.01794523000717163,
,,0.001,44864,,,
,,0.001,44899,,,
701,0.017770467326045036,,44899,,,
701,,,44927,0.017423614859580994,,
701,,,44927,,0.017524506896734238,
,,0.001,44928,,,
,,0.001,44949,,,
702,0.01764746941626072,,44949,,,
702,,,44991,0.0179345291107893,,
702,,,44991,,0.01763119176030159,
,,0.001,44992,,,
,,0.001,44999,,,
703,0.0183566864579916,,44999,,,
,,0.001,45049,,,
703,0.018079649657011032,,45049,,,
703,,,45055,0.019025098532438278,,
703,,,45055,,0.018616149201989174,
,,0.001,45056,,,
,,0.001,45099,,,
704,0.01788877695798874,,45099,,,
704,,,45119,0.018286488950252533,,
704,,,45119,,0.019236162304878235,
,,0.001,45120,,,
,,0.001,45149,,,
705,0.018658732995390892,,45149,,,
705,,,45183,0.017591701820492744,,
705,,,45183,,0.018049076199531555,
,,0.001,45184,,,
,,0.001,45199,,,
706,0.01747400127351284,,45199,,,
706,,,45247,0.01948106475174427,,
706,,,45247,,0.018157005310058594,
,,0.001,45248,,,
,,0.001,45249,,,
707,0.019107546657323837,,45249,,,
,,0.001,45299,,,
707,0.017707230523228645,,45299,,,
707,,,45311,0.017633581534028053,,
707,,,45311,,0.018225178122520447,
,,0.001,45312,,,
,,0.001,45349,,,
708,0.018283989280462265,,45349,,,
708,,,45375,0.01758045144379139,,
708,,,45375,,0.017612921074032784,
,,0.001,45376,,,
,,0.001,45399,,,
709,0.01782863959670067,,45399,,,
709,,,45439,0.017731832340359688,,
709,,,45439,,0.017688501626253128,
,,0.001,45440,,,
,,0.001,45449,,,
710,0.017437318339943886,,45449,,,
,,0.001,45499,,,
710,0.01829146407544613,,45499,,,
710,,,45503,0.017543649300932884,,
710,,,45503,,0.017948981374502182,
,,0.001,45504,,,
,,0.001,45549,,,
711,0.01799703761935234,,45549,,,
711,,,45567,0.017911044880747795,,
711,,,45567,,0.01774558797478676,
,,0.001,45568,,,
,,0.001,45599,,,
712,0.0179505106061697,,45599,,,
712,,,45631,0.017982084304094315,,
712,,,45631,,0.017825638875365257,
,,0.001,45632,,,
,,0.001,45649,,,
713,0.017629137262701988,,45649,,,
713,,,45695,0.01765882596373558,,
713,,,45695,,0.017829781398177147,
,,0.001,45696,,,
,,0.001,45699,,,
714,0.018640901893377304,,45699,,,
,,0.001,45749,,,
714,0.01798381842672825,,45749,,,
714,,,45759,0.018355824053287506,,
714,,,45759,,0.01776779443025589,
,,0.001,45760,,,
,,0.001,45799,,,
715,0.017462456598877907,,45799,,,
715,,,45823,0.017706504091620445,,
715,,,45823,,0.01772831194102764,
,,0.001,45824,,,
,,0.001,45849,,,
716,0.01799878664314747,,45849,,,
716,,,45887,0.017841113731265068,,
716,,,45887,,0.017811788246035576,
,,0.001,45888,,,
,,0.001,45899,,,
717,0.017339352518320084,,45899,,,
,,0.001,45949,,,
717,0.02604471892118454,,45949,,,
717,,,45951,0.02535870298743248,,
717,,,45951,,0.01841113716363907,
,,0.001,45952,,,
,,0.001,45999,,,
718,0.018132854253053665,,45999,,,
718,,,46015,0.017865164205431938,,
718,,,46015,,0.01930239424109459,
,,0.001,46016,,,
,,0.001,46049,,,
719,0.018717367202043533,,46049,,,
719,,,46079,0.017537709325551987,,
719,,,46079,,0.01825716532766819,
,,0.001,46080,,,
,,0.001,46099,,,
720,0.017608655616641045,,46099,,,
720,,,46143,0.01761365309357643,,
720,,,46143,,0.01753983274102211,
,,0.001,46144,,,
,,0.001,46149,,,
721,0.01691266894340515,,46149,,,
,,0.001,46199,,,
721,0.01751968078315258,,46199,,,
721,,,46207,0.017632735893130302,,
721,,,46207,,0.017583005130290985,
,,0.001,46208,,,
,,0.001,46249,,,
722,0.01810508407652378,,46249,,,
722,,,46271,0.017698710784316063,,
722,,,46271,,0.017970360815525055,
,,0.001,46272,,,
,,0.001,46299,,,
723,0.017270810902118683,,46299,,,
723,,,46335,0.018027175217866898,,
723,,,46335,,0.017663797363638878,
,,0.001,46336,,,
,,0.001,46349,,,
724,0.01734108477830887,,46349,,,
,,0.001,46399,,,
724,0.018300453200936317,,46399,,,
724,,,46399,0.020351018756628036,,
724,,,46399,,0.017789872363209724,
,,0.001,46400,,,
,,0.001,46449,,,
725,0.01823420263826847,,46449,,,
725,,,46463,0.01859447732567787,,
725,,,46463,,0.0183404628187418,
,,0.001,46464,,,
,,0.001,46499,,,
726,0.01808989979326725,,46499,,,
726,,,46527,0.01811683550477028,,
726,,,46527,,0.01796720363199711,
,,0.001,46528,,,
,,0.001,46549,,,
727,0.01808483526110649,,46549,,,
727,,,46591,0.017674874514341354,,
727,,,46591,,0.01782110519707203,
,,0.001,46592,,,
,,0.001,46599,,,
728,0.01923353597521782,,46599,,,
,,0.001,46649,,,
728,0.017519623041152954,,46649,,,
728,,,46655,0.017660684883594513,,
728,,,46655,,0.017722096294164658,
,,0.001,46656,,,
,,0.001,46699,,,
729,0.017779497429728508,,46699,,,
729,,,46719,0.017741022631525993,,
729,,,46719,,0.01760922186076641,
,,0.001,46720,,,
,,0.001,46749,,,
730,0.01831914484500885,,46749,,,
730,,,46783,0.017717815935611725,,
730,,,46783,,0.01775345578789711,
,,0.001,46784,,,
,,0.001,46799,,,
731,0.02052600495517254,,46799,,,
731,,,46847,0.018095916137099266,,
731,,,46847,,0.01791316643357277,
,,0.001,46848,,,
,,0.001,46849,,,
732,0.01773681864142418,,46849,,,
,,0.001,46899,,,
732,0.017876040190458298,,46899,,,
732,,,46911,0.01749885268509388,,
732,,,46911,,0.018111184239387512,
,,0.001,46912,,,
,,0.001,46949,,,
733,0.01759224757552147,,46949,,,
733,,,46975,0.017566123977303505,,
733,,,46975,,0.017502041533589363,
,,0.001,46976,,,
,,0.001,46999,,,
734,0.017147239297628403,,46999,,,
734,,,47039,0.017704831436276436,,
734,,,47039,,0.017761344090104103,
,,0.001,47040,,,
,,0.001,47049,,,
735,0.017349297180771828,,47049,,,
,,0.001,47099,,,
735,0.018884893506765366,,47099,,,
735,,,47103,0.01841220259666443,,
735,,,47103,,0.018039526417851448,
,,0.001,47104,,,
,,0.001,47149,,,
736,0.017392829060554504,,47149,,,
736,,,47167,0.018189482390880585,,
736,,,47167,,0.01785508170723915,
,,0.001,47168,,,
,,0.001,47199,,,
737,0.01789046823978424,,47199,,,
737,,,47231,0.01785888522863388,,
737,,,47231,,0.018092233687639236,
,,0.001,47232,,,
,,0.001,47249,,,
738,0.017525363713502884,,47249,,,
738,,,47295,0.017712797969579697,,
738,,,47295,,0.01788560301065445,
,,0.001,47296,,,
,,0.001,47299,,,
739,0.018228774890303612,,47299,,,
,,0.001,47349,,,
739,0.01780756562948227,,47349,,,
739,,,47359,0.01754131354391575,,
739,,,47359,,0.01747593842446804,
,,0.001,47360,,,
,,0.001,47399,,,
740,0.017571628093719482,,47399,,,
740,,,47423,0.01737251691520214,,
740,,,47423,,0.017512334510684013,
,,0.001,47424,,,
,,0.001,47449,,,
741,0.017342442646622658,,47449,,,
741,,,47487,0.017429329454898834,,
741,,,47487,,0.017513779923319817,
,,0.001,47488,,,
,,0.001,47499,,,
742,0.018754849210381508,,47499,,,
,,0.001,47549,,,
742,0.01881870999932289,,47549,,,
742,,,47551,0.018021075055003166,,
742,,,47551,,0.01834643818438053,
,,0.001,47552,,,
,,0.001,47599,,,
743,0.017698301002383232,,47599,,,
743,,,47615,0.01761002652347088,,
743,,,47615,,0.018175888806581497,
,,0.001,47616,,,
,,0.001,47649,,,
744,0.01769188791513443,,47649,,,
744,,,47679,0.020030366256833076,,
744,,,47679,,0.017918435856699944,
,,0.001,47680,,,
,,0.001,47699,,,
745,0.017700061202049255,,47699,,,
745,,,47743,0.017891084775328636,,
745,,,47743,,0.018208405002951622,
,,0.001,47744,,,
,,0.001,47749,,,
746,0.01744133234024048,,47749,,,
,,0.001,47799,,,
746,0.017261803150177002,,47799,,,
746,,,47807,0.017536092549562454,,
746,,,47807,,0.017693469300866127,
,,0.001,47808,,,
,,0.001,47849,,,
747,0.017945576459169388,,47849,,,
747,,,47871,0.017442259937524796,,
747,,,47871,,0.017662104219198227,
,,0.001,47872,,,
,,0.001,47899,,,
748,0.019129391759634018,,47899,,,
748,,,47935,0.01775498129427433,,
748,,,47935,,0.018427100032567978,
,,0.001,47936,,,
,,0.001,47949,,,
749,0.01743171364068985,,47949,,,
,,0.001,47999,,,
749,0.018089530989527702,,47999,,,
749,,,47999,0.01751064881682396,,
749,,,47999,,0.018008016049861908,
,,0.001,48000,,,
,,0.001,48049,,,
750,0.017764462158083916,,48049,,,
750,,,48063,0.018186984583735466,,
750,,,48063,,0.017796074971556664,
,,0.001,48064,,,
,,0.001,48099,,,
751,0.01792260631918907,,48099,,,
751,,,48127,0.017546765506267548,,
751,,,48127,,0.01768863946199417,
,,0.001,48128,,,
,,0.001,48149,,,
752,0.020203128457069397,,48149,,,
752,,,48191,0.01731104403734207,,
752,,,48191,,0.018026728183031082,
,,0.001,48192,,,
,,0.001,48199,,,
753,0.01813942939043045,,48199,,,
,,0.001,48249,,,
753,0.017423368990421295,,48249,,,
753,,,48255,0.017448095604777336,,
753,,,48255,,0.017880119383335114,
,,0.001,48256,,,
,,0.001,48299,,,
754,0.017368469387292862,,48299,,,
754,,,48319,0.017436383292078972,,
754,,,48319,,0.01761617511510849,
,,0.001,48320,,,
,,0.001,48349,,,
755,0.018535666167736053,,48349,,,
755,,,48383,0.017732981592416763,,
755,,,48383,,0.017591748386621475,
,,0.001,48384,,,
,,0.001,48399,,,
756,0.018471328541636467,,48399,,,
756,,,48447,0.0175880566239357,,
756,,,48447,,0.017723888158798218,
,,0.001,48448,,,
,,0.001,48449,,,
757,0.01762309856712818,,48449,,,
,,0.001,48499,,,
757,0.017888089641928673,,48499,,,
757,,,48511,0.017837386578321457,,
757,,,48511,,0.018017597496509552,
,,0.001,48512,,,
,,0.001,48549,,,
758,0.016922609880566597,,48549,,,
758,,,48575,0.017699219286441803,,
758,,,48575,,0.01767166145145893,
,,0.001,48576,,,
,,0.001,48599,,,
759,0.01759507693350315,,48599,,,
759,,,48639,0.018853485584259033,,
759,,,48639,,0.017747798934578896,
,,0.001,48640,,,
,,0.001,48649,,,
760,0.017745787277817726,,48649,,,
,,0.001,48699,,,
760,0.01767338067293167,,48699,,,
760,,,48703,0.017898911610245705,,
760,,,48703,,0.01784728653728962,
,,0.001,48704,,,
,,0.001,48749,,,
761,0.017736118286848068,,48749,,,
761,,,48767,0.01820136047899723,,
761,,,48767,,0.017848340794444084,
,,0.001,48768,,,
,,0.001,48799,,,
762,0.017685402184724808,,48799,,,
762,,,48831,0.01750766672194004,,
762,,,48831,,0.017558928579092026,
,,0.001,48832,,,
,,0.001,48849,,,
763,0.017376406118273735,,48849,,,
763,,,48895,0.01815330982208252,,
763,,,48895,,0.017776373773813248,
,,0.001,48896,,,
,,0.001,48899,,,
764,0.01768277771770954,,48899,,,
,,0.001,48949,,,
764,0.01795531064271927,,48949,,,
764,,,48959,0.017743496224284172,,
764,,,48959,,0.018014375120401382,
,,0.001,48960,,,
,,0.001,48999,,,
765,0.016873620450496674,,48999,,,
765,,,49023,0.01840471848845482,,
765,,,49023,,0.01764967478811741,
,,0.001,49024,,,
,,0.001,49049,,,
766,0.017754578962922096,,49049,,,
766,,,49087,0.017868760973215103,,
766,,,49087,,0.017765428870916367,
,,0.001,49088,,,
,,0.001,49099,,,
767,0.01811605878174305,,49099,,,
,,0.001,49149,,,
767,0.01813005656003952,,49149,,,
767,,,49151,0.017483524978160858,,
767,,,49151,,0.017642216756939888,
,,0.001,49152,,,
,,0.001,49199,,,
768,0.017058953642845154,,49199,,,
768,,,49215,0.018313292413949966,,
768,,,49215,,0.01771683245897293,
,,0.001,49216,,,
,,0.001,49249,,,
769,0.018143167719244957,,49249,,,
769,,,49279,0.01789642870426178,,
769,,,49279,,0.01785789616405964,
,,0.001,49280,,,
,,0.001,49299,,,
770,0.01734084077179432,,49299,,,
770,,,49343,0.017917318269610405,,
770,,,49343,,0.01785499043762684,
,,0.001,49344,,,
,,0.001,49349,,,
771,0.018330104649066925,,49349,,,
,,0.001,49399,,,
771,0.017269454896450043,,49399,,,
771,,,49407,0.01748841442167759,,
771,,,49407,,0.017683839425444603,
,,0.001,49408,,,
,,0.001,49449,,,
772,0.01846657693386078,,49449,,,
772,,,49471,0.017254531383514404,,
772,,,49471,,0.01757158897817135,
,,0.001,49472,,,
,,0.001,49499,,,
773,0.018476927652955055,,49499,,,
773,,,49535,0.018556123599410057,,
773,,,49535,,0.018546657636761665,
,,0.001,49536,,,
,,0.001,49549,,,
774,0.017547432333230972,,49549,,,
,,0.001,49599,,,
774,0.017350351437926292,,49599,,,
774,,,49599,0.017301546409726143,,
774,,,49599,,0.01777433231472969,
,,0.001,49600,,,
,,0.001,49649,,,
775,0.017211684957146645,,49649,,,
775,,,49663,0.017576009035110474,,
775,,,49663,,0.017544571310281754,
,,0.001,49664,,,
,,0.001,49699,,,
776,0.017345517873764038,,49699,,,
776,,,49727,0.018469855189323425,,
776,,,49727,,0.017668208107352257,
,,0.001,49728,,,
,,0.001,49749,,,
777,0.017691418528556824,,49749,,,
777,,,49791,0.017308233305811882,,
777,,,49791,,0.01788918301463127,
,,0.001,49792,,,
,,0.001,49799,,,
778,0.017919929698109627,,49799,,,
,,0.001,49849,,,
778,0.018991349264979362,,49849,,,
778,,,49855,0.018766062334179878,,
778,,,49855,,0.017840776592493057,
,,0.001,49856,,,
,,0.001,49899,,,
779,0.017351962625980377,,49899,,,
779,,,49919,0.017552636563777924,,
779,,,49919,,0.017895448952913284,
,,0.001,49920,,,
,,0.001,49949,,,
780,0.016976505517959595,,49949,,,
780,,,49983,0.017525751143693924,,
780,,,49983,,0.017504174262285233,
,,0.001,49984,,,
,,0.001,49999,,,
781,0.016816962510347366,,49999,,,
781,,,50047,0.01728614792227745,,
781,,,50047,,0.01769091561436653,
,,0.001,50048,,,
,,0.001,50049,,,
782,0.017559461295604706,,50049,,,
,,0.001,50099,,,
782,0.018745286390185356,,50099,,,
782,,,50111,0.0186558086425066,,
782,,,50111,,0.018079938367009163,
,,0.001,50112,,,
,,0.001,50149,,,
783,0.018381519243121147,,50149,,,
783,,,50175,0.01808273047208786,,
783,,,50175,,0.018143780529499054,
,,0.001,50176,,,
,,0.001,50199,,,
784,0.0172357726842165,,50199,,,
784,,,50239,0.017244655638933182,,
784,,,50239,,0.017517386004328728,
,,0.001,50240,,,
,,0.001,50249,,,
785,0.017357133328914642,,50249,,,
,,0.001,50299,,,
785,0.017405014485120773,,50299,,,
785,,,50303,0.017572876065969467,,
785,,,50303,,0.017588460817933083,
,,0.001,50304,,,
,,0.001,50349,,,
786,0.017730191349983215,,50349,,,
786,,,50367,0.017353294417262077,,
786,,,50367,,0.017489418387413025,
,,0.001,50368,,,
,,0.001,50399,,,
787,0.016990194097161293,,50399,,,
787,,,50431,0.018092220649123192,,
787,,,50431,,0.017599744722247124,
,,0.001,50432,,,
,,0.001,50449,,,
788,0.01795877330005169,,50449,,,
788,,,50495,0.01761135458946228,,
788,,,50495,,0.018742287531495094,
,,0.001,50496,,,
,,0.001,50499,,,
789,0.01789565198123455,,50499,,,
,,0.001,50549,,,
789,0.017158428207039833,,50549,,,
789,,,50559,0.017303742468357086,,
789,,,50559,,0.017678439617156982,
,,0.001,50560,,,
,,0.001,50599,,,
790,0.018085407093167305,,50599,,,
790,,,50623,0.0177715215831995,,
790,,,50623,,0.017589423805475235,
,,0.001,50624,,,
,,0.001,50649,,,
791,0.017762163653969765,,50649,,,
791,,,50687,0.01771734468638897,,
791,,,50687,,0.017470790073275566,
,,0.001,50688,,,
,,0.001,50699,,,
792,0.01758967526257038,,50699,,,
,,0.001,50749,,,
792,0.017066430300474167,,50749,,,
792,,,50751,0.01748419553041458,,
792,,,50751,,0.017750097438693047,
,,0.001,50752,,,
,,0.001,50799,,,
793,0.01747780479490757,,50799,,,
793,,,50815,0.017246849834918976,,
793,,,50815,,0.01790090836584568,
,,0.001,50816,,,
,,0.001,50849,,,
794,0.018041206523776054,,50849,,,
794,,,50879,0.01779596507549286,,
794,,,50879,,0.017717506736516953,
,,0.001,50880,,,
,,0.001,50899,,,
795,0.018143389374017715,,50899,,,
795,,,50943,0.017378022894263268,,
795,,,50943,,0.017894933000206947,
,,0.001,50944,,,
,,0.001,50949,,,
796,0.018678050488233566,,50949,,,
,,0.001,50999,,,
796,0.017093397676944733,,50999,,,
796,,,51007,0.01754198782145977,,
796,,,51007,,0.017570950090885162,
,,0.001,51008,,,
,,0.001,51049,,,
797,0.016989191994071007,,51049,,,
797,,,51071,0.017577175050973892,,
797,,,51071,,0.017525451257824898,
,,0.001,51072,,,
,,0.001,51099,,,
798,0.017834579572081566,,51099,,,
798,,,51135,0.017180273309350014,,
798,,,51135,,0.017935656011104584,
,,0.001,51136,,,
,,0.001,51149,,,
799,0.01681205816566944,,51149,,,
,,0.001,51199,,,
799,0.01760602928698063,,51199,,,
799,,,51199,0.017343712970614433,,
799,,,51199,,0.017557386308908463,
,,0.001,51200,,,
,,0.001,51249,,,
800,0.01786542683839798,,51249,,,
800,,,51263,0.0186911728233099,,
800,,,51263,,0.017555629834532738,
,,0.001,51264,,,
,,0.001,51299,,,
801,0.017379887402057648,,51299,,,
801,,,51327,0.017298011109232903,,
801,,,51327,,0.01785210147500038,
,,0.001,51328,,,
,,0.001,51349,,,
802,0.01804341934621334,,51349,,,
802,,,51391,0.017531469464302063,,
802,,,51391,,0.01736980304121971,
,,0.001,51392,,,
,,0.001,51399,,,
803,0.017296569421887398,,51399,,,
,,0.001,51449,,,
803,0.018379095941781998,,51449,,,
803,,,51455,0.017508849501609802,,
803,,,51455,,0.017765289172530174,
,,0.001,51456,,,
,,0.001,51499,,,
804,0.01769804209470749,,51499,,,
804,,,51519,0.01842459663748741,,
804,,,51519,,0.017680691555142403,
,,0.001,51520,,,
,,0.001,51549,,,
805,0.017664272338151932,,51549,,,
805,,,51583,0.018390551209449768,,
805,,,51583,,0.017840242013335228,
,,0.001,51584,,,
