epoch,step,lr-Adam,train_loss_step,val_loss,train_loss_epoch,test_loss
968,61999,,0.010853365063667297,,,
968,62015,,,0.009711691178381443,,
968,62015,,,,0.010512765496969223,
,62016,0.001,,,,
,62049,0.001,,,,
969,62049,,0.009525804780423641,,,
969,62079,,,0.009679265320301056,,
969,62079,,,,0.009810566902160645,
,62080,0.001,,,,
,62099,0.001,,,,
970,62099,,0.009744998067617416,,,
970,62143,,,0.009611314162611961,,
970,62143,,,,0.009741639718413353,
,62144,0.001,,,,
,62149,0.001,,,,
971,62149,,0.010018093511462212,,,
,62199,0.001,,,,
971,62199,,0.010387837886810303,,,
971,62207,,,0.010059033520519733,,
971,62207,,,,0.010080722160637379,
,62208,0.001,,,,
,62249,0.001,,,,
972,62249,,0.009599801152944565,,,
972,62271,,,0.010980507358908653,,
972,62271,,,,0.00997919775545597,
,62272,0.001,,,,
,62299,0.001,,,,
973,62299,,0.00953031424432993,,,
973,62335,,,0.010596970096230507,,
973,62335,,,,0.010007857345044613,
,62336,0.001,,,,
,62349,0.001,,,,
974,62349,,0.009541205130517483,,,
,62399,0.001,,,,
974,62399,,0.01019399892538786,,,
974,62399,,,0.009853361174464226,,
974,62399,,,,0.009874005801975727,
,62400,0.001,,,,
,62449,0.001,,,,
975,62449,,0.010329224169254303,,,
975,62463,,,0.009876496158540249,,
975,62463,,,,0.009983440861105919,
,62464,0.001,,,,
,62499,0.001,,,,
976,62499,,0.010365656577050686,,,
976,62527,,,0.009593872353434563,,
976,62527,,,,0.010048800148069859,
,62528,0.001,,,,
,62549,0.001,,,,
977,62549,,0.009472109377384186,,,
977,62591,,,0.011485128663480282,,
977,62591,,,,0.009961935691535473,
,62592,0.001,,,,
,62599,0.001,,,,
978,62599,,0.01032393891364336,,,
,62649,0.001,,,,
978,62649,,0.01004086621105671,,,
978,62655,,,0.009818878956139088,,
978,62655,,,,0.010027470998466015,
,62656,0.001,,,,
,62699,0.001,,,,
979,62699,,0.009601187892258167,,,
979,62719,,,0.00963192991912365,,
979,62719,,,,0.009823554195463657,
,62720,0.001,,,,
,62749,0.001,,,,
980,62749,,0.00938363652676344,,,
980,62783,,,0.009984325617551804,,
980,62783,,,,0.00988062471151352,
,62784,0.001,,,,
,62799,0.001,,,,
981,62799,,0.010849835351109505,,,
981,62847,,,0.00982154905796051,,
981,62847,,,,0.010091000236570835,
,62848,0.001,,,,
,62849,0.001,,,,
982,62849,,0.009816350415349007,,,
,62899,0.001,,,,
982,62899,,0.009702248498797417,,,
982,62911,,,0.010283130221068859,,
982,62911,,,,0.009832426905632019,
,62912,0.001,,,,
,62949,0.001,,,,
983,62949,,0.009691482409834862,,,
983,62975,,,0.010407221503555775,,
983,62975,,,,0.010116773657500744,
,62976,0.001,,,,
,62999,0.001,,,,
984,62999,,0.0095283892005682,,,
984,63039,,,0.009697034023702145,,
984,63039,,,,0.009941788390278816,
,63040,0.001,,,,
,63049,0.001,,,,
985,63049,,0.010103797540068626,,,
,63099,0.001,,,,
985,63099,,0.010224946774542332,,,
985,63103,,,0.00970740057528019,,
985,63103,,,,0.009948697872459888,
,63104,0.001,,,,
,63149,0.001,,,,
986,63149,,0.009745691902935505,,,
986,63167,,,0.010203992016613483,,
986,63167,,,,0.009926863946020603,
,63168,0.001,,,,
,63199,0.001,,,,
987,63199,,0.010532689280807972,,,
987,63231,,,0.009923208504915237,,
987,63231,,,,0.010504133999347687,
,63232,0.001,,,,
,63249,0.001,,,,
988,63249,,0.009596992284059525,,,
988,63295,,,0.011619335040450096,,
988,63295,,,,0.010124314576387405,
,63296,0.001,,,,
,63299,0.001,,,,
989,63299,,0.011076407507061958,,,
,63349,0.001,,,,
989,63349,,0.010368934832513332,,,
989,63359,,,0.010104886256158352,,
989,63359,,,,0.010177035816013813,
,63360,0.001,,,,
,63399,0.001,,,,
990,63399,,0.009845980443060398,,,
990,63423,,,0.009860800579190254,,
990,63423,,,,0.009912517853081226,
,63424,0.001,,,,
,63449,0.001,,,,
991,63449,,0.00992439966648817,,,
991,63487,,,0.010089312680065632,,
991,63487,,,,0.009767194278538227,
,63488,0.001,,,,
,63499,0.001,,,,
992,63499,,0.010133269242942333,,,
,63549,0.001,,,,
992,63549,,0.010031777434051037,,,
992,63551,,,0.010145286098122597,,
992,63551,,,,0.010156256146728992,
,63552,0.001,,,,
,63599,0.001,,,,
993,63599,,0.010052008554339409,,,
993,63615,,,0.009732224978506565,,
993,63615,,,,0.01017024740576744,
,63616,0.001,,,,
,63649,0.001,,,,
994,63649,,0.009719690307974815,,,
994,63679,,,0.0101398890838027,,
994,63679,,,,0.010064562782645226,
,63680,0.001,,,,
,63699,0.001,,,,
995,63699,,0.0105736730620265,,,
995,63743,,,0.009813760407269001,,
995,63743,,,,0.010313115082681179,
,63744,0.001,,,,
,63749,0.001,,,,
996,63749,,0.010536305606365204,,,
,63799,0.001,,,,
996,63799,,0.009746748022735119,,,
996,63807,,,0.010257866233587265,,
996,63807,,,,0.009843848645687103,
,63808,0.001,,,,
,63849,0.001,,,,
997,63849,,0.010477419942617416,,,
997,63871,,,0.00998813658952713,,
997,63871,,,,0.010037532076239586,
,63872,0.001,,,,
,63899,0.001,,,,
998,63899,,0.009237952530384064,,,
998,63935,,,0.009968360885977745,,
998,63935,,,,0.00986257754266262,
,63936,0.001,,,,
,63949,0.001,,,,
999,63949,,0.009900122880935669,,,
,63999,0.001,,,,
999,63999,,0.009693987667560577,,,
999,63999,,,0.00953573640435934,,
999,63999,,,,0.009961630217730999,
1000,64000,,,,,1.0998796224594116
