train_loss_step,lr-Adam,epoch,step,val_loss,train_loss_epoch,test_loss
,,485,31103,0.7959214448928833,,
,,485,31103,,0.788938581943512,
,0.001,,31104,,,
,0.001,,31149,,,
0.785660445690155,,486,31149,,,
,,486,31167,0.796541154384613,,
,,486,31167,,0.7892220616340637,
,0.001,,31168,,,
,0.001,,31199,,,
0.8027181029319763,,487,31199,,,
,,487,31231,0.7960548400878906,,
,,487,31231,,0.7893815636634827,
,0.001,,31232,,,
,0.001,,31249,,,
0.8080289363861084,,488,31249,,,
,,488,31295,0.8002799153327942,,
,,488,31295,,0.7898969650268555,
,0.001,,31296,,,
,0.001,,31299,,,
0.8050082921981812,,489,31299,,,
,0.001,,31349,,,
0.7780012488365173,,489,31349,,,
,,489,31359,0.7960004210472107,,
,,489,31359,,0.7897553443908691,
,0.001,,31360,,,
,0.001,,31399,,,
0.7678771615028381,,490,31399,,,
,,490,31423,0.7959310412406921,,
,,490,31423,,0.7889876961708069,
,0.001,,31424,,,
,0.001,,31449,,,
0.7746959328651428,,491,31449,,,
,,491,31487,0.7958478331565857,,
,,491,31487,,0.7889410257339478,
,0.001,,31488,,,
,0.001,,31499,,,
0.7824938893318176,,492,31499,,,
,0.001,,31549,,,
0.7880304455757141,,492,31549,,,
,,492,31551,0.7961045503616333,,
,,492,31551,,0.789007306098938,
,0.001,,31552,,,
,0.001,,31599,,,
0.7899090051651001,,493,31599,,,
,,493,31615,0.7958253026008606,,
,,493,31615,,0.7890806794166565,
,0.001,,31616,,,
,0.001,,31649,,,
0.7594159841537476,,494,31649,,,
,,494,31679,0.7958551645278931,,
,,494,31679,,0.7890037894248962,
,0.001,,31680,,,
,0.001,,31699,,,
0.7571709752082825,,495,31699,,,
,,495,31743,0.7962862849235535,,
,,495,31743,,0.7889822721481323,
,0.001,,31744,,,
,0.001,,31749,,,
0.8108670115470886,,496,31749,,,
,0.001,,31799,,,
0.7836360931396484,,496,31799,,,
,,496,31807,0.7959854602813721,,
,,496,31807,,0.789072573184967,
,0.001,,31808,,,
,0.001,,31849,,,
0.8154588341712952,,497,31849,,,
,,497,31871,0.7958676815032959,,
,,497,31871,,0.7890408635139465,
,0.001,,31872,,,
,0.001,,31899,,,
0.7941499948501587,,498,31899,,,
,,498,31935,0.7958388328552246,,
,,498,31935,,0.7889869213104248,
,0.001,,31936,,,
,0.001,,31949,,,
0.7955366969108582,,499,31949,,,
,0.001,,31999,,,
0.7780068516731262,,499,31999,,,
,,499,31999,0.7959033250808716,,
,,499,31999,,0.7889904975891113,
,0.001,,32000,,,
,0.001,,32049,,,
0.7801912426948547,,500,32049,,,
,,500,32063,0.7958975434303284,,
,,500,32063,,0.7889894843101501,
,0.001,,32064,,,
,0.001,,32099,,,
0.7979698777198792,,501,32099,,,
,,501,32127,0.7958427667617798,,
,,501,32127,,0.7890172600746155,
,0.001,,32128,,,
,0.001,,32149,,,
0.8040586113929749,,502,32149,,,
,,502,32191,0.7959390878677368,,
,,502,32191,,0.7890418171882629,
,0.001,,32192,,,
,0.001,,32199,,,
0.7632157802581787,,503,32199,,,
,0.001,,32249,,,
0.7669171094894409,,503,32249,,,
,,503,32255,0.7971024513244629,,
,,503,32255,,0.789722740650177,
,0.001,,32256,,,
,0.001,,32299,,,
0.7714571356773376,,504,32299,,,
,,504,32319,0.7958777546882629,,
,,504,32319,,0.7893268465995789,
,0.001,,32320,,,
,0.001,,32349,,,
0.7997422814369202,,505,32349,,,
,,505,32383,0.7958919405937195,,
,,505,32383,,0.7889888286590576,
,0.001,,32384,,,
,0.001,,32399,,,
0.8067865967750549,,506,32399,,,
,,506,32447,0.795962929725647,,
,,506,32447,,0.7890087962150574,
,0.001,,32448,,,
,0.001,,32449,,,
0.8151465058326721,,507,32449,,,
,0.001,,32499,,,
0.7999834418296814,,507,32499,,,
,,507,32511,0.7958557605743408,,
,,507,32511,,0.7890248894691467,
,0.001,,32512,,,
,0.001,,32549,,,
0.7809650897979736,,508,32549,,,
,,508,32575,0.795876145362854,,
,,508,32575,,0.7889805436134338,
,0.001,,32576,,,
,0.001,,32599,,,
0.7616583704948425,,509,32599,,,
,,509,32639,0.7958228588104248,,
,,509,32639,,0.7890092134475708,
,0.001,,32640,,,
,0.001,,32649,,,
0.809209406375885,,510,32649,,,
,0.001,,32699,,,
0.7467129230499268,,510,32699,,,
,,510,32703,0.7958513498306274,,
,,510,32703,,0.7889722585678101,
,0.001,,32704,,,
,0.001,,32749,,,
0.7893885970115662,,511,32749,,,
,,511,32767,0.7966126203536987,,
,,511,32767,,0.7895687818527222,
,0.001,,32768,,,
,0.001,,32799,,,
0.77137690782547,,512,32799,,,
,,512,32831,0.7960118651390076,,
,,512,32831,,0.7893523573875427,
,0.001,,32832,,,
,0.001,,32849,,,
0.7932154536247253,,513,32849,,,
,,513,32895,0.7958242893218994,,
,,513,32895,,0.7890452742576599,
,0.001,,32896,,,
,0.001,,32899,,,
0.772692084312439,,514,32899,,,
,0.001,,32949,,,
0.786698579788208,,514,32949,,,
,,514,32959,0.7958331108093262,,
,,514,32959,,0.7889516949653625,
,0.001,,32960,,,
,0.001,,32999,,,
0.7986022233963013,,515,32999,,,
,,515,33023,0.7959352731704712,,
,,515,33023,,0.7889786958694458,
,0.001,,33024,,,
,0.001,,33049,,,
0.7864200472831726,,516,33049,,,
,,516,33087,0.7958561182022095,,
,,516,33087,,0.7890370488166809,
,0.001,,33088,,,
,0.001,,33099,,,
0.7661681175231934,,517,33099,,,
,0.001,,33149,,,
0.7681492567062378,,517,33149,,,
,,517,33151,0.7958530783653259,,
,,517,33151,,0.7889140844345093,
,0.001,,33152,,,
,0.001,,33199,,,
0.755874514579773,,518,33199,,,
,,518,33215,0.7958189845085144,,
,,518,33215,,0.788927435874939,
,0.001,,33216,,,
,0.001,,33249,,,
0.8005149960517883,,519,33249,,,
,,519,33279,0.795881450176239,,
,,519,33279,,0.7891104817390442,
,0.001,,33280,,,
,0.001,,33299,,,
0.8073664307594299,,520,33299,,,
,,520,33343,0.795846164226532,,
,,520,33343,,0.7889842987060547,
,0.001,,33344,,,
,0.001,,33349,,,
0.802864670753479,,521,33349,,,
,0.001,,33399,,,
0.8190334439277649,,521,33399,,,
,,521,33407,0.7958537936210632,,
,,521,33407,,0.7890103459358215,
,0.001,,33408,,,
,0.001,,33449,,,
0.7832270264625549,,522,33449,,,
,,522,33471,0.7959094643592834,,
,,522,33471,,0.7890365719795227,
,0.001,,33472,,,
,0.001,,33499,,,
0.8112451434135437,,523,33499,,,
,,523,33535,0.7958611249923706,,
,,523,33535,,0.7889865636825562,
,0.001,,33536,,,
,0.001,,33549,,,
0.7954241037368774,,524,33549,,,
,0.001,,33599,,,
0.7690930962562561,,524,33599,,,
,,524,33599,0.7959293127059937,,
,,524,33599,,0.7890267968177795,
,0.001,,33600,,,
,0.001,,33649,,,
0.7647950649261475,,525,33649,,,
,,525,33663,0.7958971261978149,,
,,525,33663,,0.7889829277992249,
,0.001,,33664,,,
,0.001,,33699,,,
0.7870432138442993,,526,33699,,,
,,526,33727,0.7986139059066772,,
,,526,33727,,0.7892631888389587,
,0.001,,33728,,,
,0.001,,33749,,,
0.8142869472503662,,527,33749,,,
,,527,33791,0.7961063385009766,,
,,527,33791,,0.7895280122756958,
,0.001,,33792,,,
,0.001,,33799,,,
0.7799012660980225,,528,33799,,,
,0.001,,33849,,,
0.7898942232131958,,528,33849,,,
,,528,33855,0.795851469039917,,
,,528,33855,,0.7890051603317261,
,0.001,,33856,,,
,0.001,,33899,,,
0.805263102054596,,529,33899,,,
,,529,33919,0.7958695292472839,,
,,529,33919,,0.7889252305030823,
,0.001,,33920,,,
,0.001,,33949,,,
0.7844616770744324,,530,33949,,,
,,530,33983,0.7958373427391052,,
,,530,33983,,0.7889694571495056,
,0.001,,33984,,,
,0.001,,33999,,,
0.7755541801452637,,531,33999,,,
,,531,34047,0.7959068417549133,,
,,531,34047,,0.7889735102653503,
,0.001,,34048,,,
,0.001,,34049,,,
0.7713872790336609,,532,34049,,,
,0.001,,34099,,,
0.7678248882293701,,532,34099,,,
,,532,34111,0.7958271503448486,,
,,532,34111,,0.7889687418937683,
,0.001,,34112,,,
,0.001,,34149,,,
0.8002547025680542,,533,34149,,,
,,533,34175,0.7958176732063293,,
,,533,34175,,0.7889837622642517,
,0.001,,34176,,,
,0.001,,34199,,,
0.7833742499351501,,534,34199,,,
,,534,34239,0.795828640460968,,
,,534,34239,,0.7890296578407288,
,0.001,,34240,,,
,0.001,,34249,,,
0.8089936375617981,,535,34249,,,
,0.001,,34299,,,
0.8068106174468994,,535,34299,,,
,,535,34303,0.7958354353904724,,
,,535,34303,,0.7889419198036194,
,0.001,,34304,,,
,0.001,,34349,,,
0.7842416167259216,,536,34349,,,
,,536,34367,0.7958083748817444,,
,,536,34367,,0.7889754772186279,
,0.001,,34368,,,
,0.001,,34399,,,
0.8147210478782654,,537,34399,,,
,,537,34431,0.795848548412323,,
,,537,34431,,0.7889235615730286,
,0.001,,34432,,,
,0.001,,34449,,,
0.7954070568084717,,538,34449,,,
,,538,34495,0.7958494424819946,,
,,538,34495,,0.7889462113380432,
,0.001,,34496,,,
,0.001,,34499,,,
0.8055911660194397,,539,34499,,,
,0.001,,34549,,,
0.7746204733848572,,539,34549,,,
,,539,34559,0.7958672642707825,,
,,539,34559,,0.7890496253967285,
,0.001,,34560,,,
,0.001,,34599,,,
0.7923158407211304,,540,34599,,,
,,540,34623,0.7971610426902771,,
,,540,34623,,0.7892518639564514,
,0.001,,34624,,,
,0.001,,34649,,,
0.7794137001037598,,541,34649,,,
,,541,34687,0.7963703870773315,,
,,541,34687,,0.7904778718948364,
,0.001,,34688,,,
,0.001,,34699,,,
0.7875869870185852,,542,34699,,,
,0.001,,34749,,,
0.800786018371582,,542,34749,,,
,,542,34751,0.7959911227226257,,
,,542,34751,,0.7892661094665527,
,0.001,,34752,,,
,0.001,,34799,,,
0.7806890606880188,,543,34799,,,
,,543,34815,0.7958777546882629,,
,,543,34815,,0.7890424728393555,
,0.001,,34816,,,
,0.001,,34849,,,
0.7954912781715393,,544,34849,,,
,,544,34879,0.7958255410194397,,
,,544,34879,,0.7888941168785095,
,0.001,,34880,,,
,0.001,,34899,,,
0.7738587260246277,,545,34899,,,
,,545,34943,0.7958532571792603,,
,,545,34943,,0.7889837622642517,
,0.001,,34944,,,
,0.001,,34949,,,
0.8027362823486328,,546,34949,,,
,0.001,,34999,,,
0.790764331817627,,546,34999,,,
,,546,35007,0.7958648204803467,,
,,546,35007,,0.7889922857284546,
,0.001,,35008,,,
,0.001,,35049,,,
0.8171632289886475,,547,35049,,,
,,547,35071,0.7958243489265442,,
,,547,35071,,0.7889742255210876,
,0.001,,35072,,,
,0.001,,35099,,,
0.7771629095077515,,548,35099,,,
,,548,35135,0.7958345413208008,,
,,548,35135,,0.7889057397842407,
,0.001,,35136,,,
,0.001,,35149,,,
0.7962965965270996,,549,35149,,,
,0.001,,35199,,,
0.8118493556976318,,549,35199,,,
,,549,35199,0.7958442568778992,,
,,549,35199,,0.7889759540557861,
,0.001,,35200,,,
,0.001,,35249,,,
0.7901778221130371,,550,35249,,,
,,550,35263,0.7958351969718933,,
,,550,35263,,0.7889851331710815,
,0.001,,35264,,,
,0.001,,35299,,,
0.7790205478668213,,551,35299,,,
,,551,35327,0.7959123253822327,,
,,551,35327,,0.7890201807022095,
,0.001,,35328,,,
,0.001,,35349,,,
0.7788988947868347,,552,35349,,,
,,552,35391,0.7958664298057556,,
,,552,35391,,0.7890002727508545,
,0.001,,35392,,,
,0.001,,35399,,,
0.7815563082695007,,553,35399,,,
,0.001,,35449,,,
0.7825217843055725,,553,35449,,,
,,553,35455,0.7958086729049683,,
,,553,35455,,0.7889891266822815,
,0.001,,35456,,,
,0.001,,35499,,,
0.8004119992256165,,554,35499,,,
,,554,35519,0.7957977652549744,,
,,554,35519,,0.7888990044593811,
,0.001,,35520,,,
,0.001,,35549,,,
0.7739427089691162,,555,35549,,,
,,555,35583,0.7958535552024841,,
,,555,35583,,0.7889013290405273,
,0.001,,35584,,,
,0.001,,35599,,,
0.8116223812103271,,556,35599,,,
,,556,35647,0.7961412072181702,,
,,556,35647,,0.7891185283660889,
,0.001,,35648,,,
,0.001,,35649,,,
0.8032004237174988,,557,35649,,,
,0.001,,35699,,,
0.7997586131095886,,557,35699,,,
,,557,35711,0.7963155508041382,,
,,557,35711,,0.7891971468925476,
,0.001,,35712,,,
,0.001,,35749,,,
0.757292628288269,,558,35749,,,
,,558,35775,0.7958598136901855,,
,,558,35775,,0.7890527844429016,
,0.001,,35776,,,
,0.001,,35799,,,
0.7728570699691772,,559,35799,,,
,,559,35839,0.7958167195320129,,
,,559,35839,,0.7889413833618164,
,0.001,,35840,,,
,0.001,,35849,,,
0.7680053114891052,,560,35849,,,
,0.001,,35899,,,
0.803318977355957,,560,35899,,,
,,560,35903,0.7958065867424011,,
,,560,35903,,0.7889151573181152,
,0.001,,35904,,,
,0.001,,35949,,,
0.7962692975997925,,561,35949,,,
,,561,35967,0.7959634065628052,,
,,561,35967,,0.7889228463172913,
,0.001,,35968,,,
,0.001,,35999,,,
0.7789254784584045,,562,35999,,,
,,562,36031,0.7958243489265442,,
,,562,36031,,0.7889930009841919,
,0.001,,36032,,,
,0.001,,36049,,,
0.7816557884216309,,563,36049,,,
,,563,36095,0.796002209186554,,
,,563,36095,,0.7888898849487305,
,0.001,,36096,,,
,0.001,,36099,,,
0.7712998390197754,,564,36099,,,
,0.001,,36149,,,
0.7986104488372803,,564,36149,,,
,,564,36159,0.7958623766899109,,
,,564,36159,,0.7890915274620056,
,0.001,,36160,,,
,0.001,,36199,,,
0.8001498579978943,,565,36199,,,
,,565,36223,0.7959747314453125,,
,,565,36223,,0.788955569267273,
,0.001,,36224,,,
,0.001,,36249,,,
0.7949512004852295,,566,36249,,,
,,566,36287,0.7958356738090515,,
,,566,36287,,0.7890568971633911,
,0.001,,36288,,,
,0.001,,36299,,,
0.7513285875320435,,567,36299,,,
,0.001,,36349,,,
0.7915183305740356,,567,36349,,,
,,567,36351,0.8014177680015564,,
,,567,36351,,0.7897211313247681,
,0.001,,36352,,,
,0.001,,36399,,,
0.7942625284194946,,568,36399,,,
,,568,36415,0.7958897948265076,,
,,568,36415,,0.7898240685462952,
,0.001,,36416,,,
,0.001,,36449,,,
0.7733054757118225,,569,36449,,,
,,569,36479,0.7958484292030334,,
,,569,36479,,0.7889289259910583,
,0.001,,36480,,,
,0.001,,36499,,,
0.7909153699874878,,570,36499,,,
,,570,36543,0.7958164215087891,,
,,570,36543,,0.7888756990432739,
,0.001,,36544,,,
,0.001,,36549,,,
0.801779568195343,,571,36549,,,
,0.001,,36599,,,
0.7805104851722717,,571,36599,,,
,,571,36607,0.7958033084869385,,
,,571,36607,,0.7889149188995361,
,0.001,,36608,,,
,0.001,,36649,,,
0.8086037635803223,,572,36649,,,
,,572,36671,0.795789361000061,,
,,572,36671,,0.7888924479484558,
,0.001,,36672,,,
,0.001,,36699,,,
0.7869647145271301,,573,36699,,,
,,573,36735,0.7958164811134338,,
,,573,36735,,0.7889192700386047,
,0.001,,36736,,,
,0.001,,36749,,,
0.7682679295539856,,574,36749,,,
,0.001,,36799,,,
0.8301271200180054,,574,36799,,,
,,574,36799,0.796035647392273,,
,,574,36799,,0.7888882756233215,
,0.001,,36800,,,
,0.001,,36849,,,
0.7688045501708984,,575,36849,,,
,,575,36863,0.7958321571350098,,
,,575,36863,,0.7890900373458862,
,0.001,,36864,,,
,0.001,,36899,,,
0.790278434753418,,576,36899,,,
,,576,36927,0.7958252429962158,,
,,576,36927,,0.7890282869338989,
,0.001,,36928,,,
,0.001,,36949,,,
0.7979136109352112,,577,36949,,,
,,577,36991,0.7958005666732788,,
,,577,36991,,0.7889325022697449,
,0.001,,36992,,,
,0.001,,36999,,,
0.7940884828567505,,578,36999,,,
,0.001,,37049,,,
0.7955222129821777,,578,37049,,,
,,578,37055,0.7958124876022339,,
,,578,37055,,0.7889101505279541,
,0.001,,37056,,,
,0.001,,37099,,,
0.7911911606788635,,579,37099,,,
,,579,37119,0.7957906723022461,,
,,579,37119,,0.7888789176940918,
,0.001,,37120,,,
,0.001,,37149,,,
0.7835167050361633,,580,37149,,,
,,580,37183,0.795876681804657,,
,,580,37183,,0.7889222502708435,
,0.001,,37184,,,
,0.001,,37199,,,
0.7796036601066589,,581,37199,,,
,,581,37247,0.7958123087882996,,
,,581,37247,,0.7889270782470703,
,0.001,,37248,,,
,0.001,,37249,,,
0.7736648917198181,,582,37249,,,
,0.001,,37299,,,
0.7969009876251221,,582,37299,,,
,,582,37311,0.795900285243988,,
,,582,37311,,0.7888983488082886,
,0.001,,37312,,,
,0.001,,37349,,,
0.7847511172294617,,583,37349,,,
,,583,37375,0.7961519360542297,,
,,583,37375,,0.7889678478240967,
,0.001,,37376,,,
,0.001,,37399,,,
0.774895966053009,,584,37399,,,
,,584,37439,0.7959426045417786,,
,,584,37439,,0.7890583276748657,
,0.001,,37440,,,
,0.001,,37449,,,
0.7972249388694763,,585,37449,,,
,0.001,,37499,,,
0.7974222302436829,,585,37499,,,
,,585,37503,0.7957842946052551,,
,,585,37503,,0.789084255695343,
,0.001,,37504,,,
,0.001,,37549,,,
0.7679176330566406,,586,37549,,,
,,586,37567,0.7957882285118103,,
,,586,37567,,0.78889000415802,
,0.001,,37568,,,
,0.001,,37599,,,
0.7454836368560791,,587,37599,,,
,,587,37631,0.7961234450340271,,
,,587,37631,,0.7889837026596069,
,0.001,,37632,,,
,0.001,,37649,,,
0.7703022956848145,,588,37649,,,
,,588,37695,0.7958065867424011,,
,,588,37695,,0.7889147996902466,
,0.001,,37696,,,
,0.001,,37699,,,
0.7921987771987915,,589,37699,,,
,0.001,,37749,,,
0.8183509707450867,,589,37749,,,
,,589,37759,0.7959461212158203,,
,,589,37759,,0.7889858484268188,
,0.001,,37760,,,
,0.001,,37799,,,
0.7838022708892822,,590,37799,,,
,,590,37823,0.7958468794822693,,
,,590,37823,,0.7889184951782227,
,0.001,,37824,,,
,0.001,,37849,,,
0.7788537740707397,,591,37849,,,
,,591,37887,0.7958747744560242,,
,,591,37887,,0.7889190912246704,
,0.001,,37888,,,
,0.001,,37899,,,
0.8151754140853882,,592,37899,,,
,0.001,,37949,,,
0.7699841260910034,,592,37949,,,
,,592,37951,0.7957955598831177,,
,,592,37951,,0.7889429926872253,
,0.001,,37952,,,
,0.001,,37999,,,
0.8137592673301697,,593,37999,,,
,,593,38015,0.7960089445114136,,
,,593,38015,,0.7890846133232117,
,0.001,,38016,,,
,0.001,,38049,,,
0.8080912232398987,,594,38049,,,
,,594,38079,0.7961922287940979,,
,,594,38079,,0.7890619039535522,
,0.001,,38080,,,
,0.001,,38099,,,
0.7735735177993774,,595,38099,,,
,,595,38143,0.7959229350090027,,
,,595,38143,,0.7891607284545898,
,0.001,,38144,,,
,0.001,,38149,,,
0.7765589952468872,,596,38149,,,
,0.001,,38199,,,
0.7869200706481934,,596,38199,,,
,,596,38207,0.7958475351333618,,
,,596,38207,,0.7890044450759888,
,0.001,,38208,,,
,0.001,,38249,,,
0.785673201084137,,597,38249,,,
,,597,38271,0.7958770990371704,,
,,597,38271,,0.7888994216918945,
,0.001,,38272,,,
,0.001,,38299,,,
0.7769864201545715,,598,38299,,,
,,598,38335,0.7959604859352112,,
,,598,38335,,0.7891333103179932,
,0.001,,38336,,,
,0.001,,38349,,,
0.7744762301445007,,599,38349,,,
,0.001,,38399,,,
0.7414815425872803,,599,38399,,,
,,599,38399,0.795783519744873,,
,,599,38399,,0.7889795899391174,
,0.001,,38400,,,
,0.001,,38449,,,
0.751380980014801,,600,38449,,,
,,600,38463,0.7958070039749146,,
,,600,38463,,0.7888818979263306,
,0.001,,38464,,,
,0.001,,38499,,,
0.8223176002502441,,601,38499,,,
,,601,38527,0.7958820462226868,,
,,601,38527,,0.7888835668563843,
,0.001,,38528,,,
,0.001,,38549,,,
0.8093116879463196,,602,38549,,,
,,602,38591,0.7958319187164307,,
,,602,38591,,0.7889691591262817,
,0.001,,38592,,,
,0.001,,38599,,,
0.7509287595748901,,603,38599,,,
,0.001,,38649,,,
0.7791916728019714,,603,38649,,,
,,603,38655,0.7958422303199768,,
,,603,38655,,0.788861095905304,
,0.001,,38656,,,
,0.001,,38699,,,
0.7878682017326355,,604,38699,,,
,,604,38719,0.7957990765571594,,
,,604,38719,,0.7889208197593689,
,0.001,,38720,,,
,0.001,,38749,,,
0.7496460676193237,,605,38749,,,
,,605,38783,0.7957724928855896,,
,,605,38783,,0.7888514399528503,
,0.001,,38784,,,
,0.001,,38799,,,
0.8048813939094543,,606,38799,,,
,,606,38847,0.795863926410675,,
,,606,38847,,0.7889479994773865,
,0.001,,38848,,,
,0.001,,38849,,,
0.7769454717636108,,607,38849,,,
,0.001,,38899,,,
0.7492572069168091,,607,38899,,,
,,607,38911,0.7958142757415771,,
,,607,38911,,0.789077877998352,
,0.001,,38912,,,
,0.001,,38949,,,
0.8098361492156982,,608,38949,,,
,,608,38975,0.7958143949508667,,
,,608,38975,,0.7888669371604919,
,0.001,,38976,,,
,0.001,,38999,,,
0.7953284382820129,,609,38999,,,
,,609,39039,0.7957770824432373,,
,,609,39039,,0.7888738512992859,
,0.001,,39040,,,
,0.001,,39049,,,
0.779201865196228,,610,39049,,,
,0.001,,39099,,,
0.7775419354438782,,610,39099,,,
,,610,39103,0.7959614396095276,,
,,610,39103,,0.7888805270195007,
,0.001,,39104,,,
,0.001,,39149,,,
0.7761627435684204,,611,39149,,,
,,611,39167,0.7958340048789978,,
,,611,39167,,0.788935661315918,
,0.001,,39168,,,
,0.001,,39199,,,
0.7789563536643982,,612,39199,,,
,,612,39231,0.7958093285560608,,
,,612,39231,,0.7889021039009094,
,0.001,,39232,,,
,0.001,,39249,,,
0.8019480109214783,,613,39249,,,
,,613,39295,0.7958266139030457,,
,,613,39295,,0.788898229598999,
,0.001,,39296,,,
,0.001,,39299,,,
0.807919442653656,,614,39299,,,
,0.001,,39349,,,
0.7862796783447266,,614,39349,,,
,,614,39359,0.7960267066955566,,
,,614,39359,,0.7892312407493591,
,0.001,,39360,,,
,0.001,,39399,,,
0.8067570924758911,,615,39399,,,
,,615,39423,0.7958020567893982,,
,,615,39423,,0.788995087146759,
,0.001,,39424,,,
,0.001,,39449,,,
0.8068526983261108,,616,39449,,,
,,616,39487,0.7958109974861145,,
,,616,39487,,0.7889425158500671,
,0.001,,39488,,,
,0.001,,39499,,,
0.794504702091217,,617,39499,,,
,0.001,,39549,,,
0.8176712393760681,,617,39549,,,
,,617,39551,0.7963593602180481,,
,,617,39551,,0.7891491651535034,
,0.001,,39552,,,
,0.001,,39599,,,
0.7928302884101868,,618,39599,,,
,,618,39615,0.7958422899246216,,
,,618,39615,,0.7892599105834961,
,0.001,,39616,,,
,0.001,,39649,,,
0.7769115567207336,,619,39649,,,
,,619,39679,0.795755922794342,,
,,619,39679,,0.788893461227417,
,0.001,,39680,,,
,0.001,,39699,,,
0.7717335224151611,,620,39699,,,
,,620,39743,0.7957616448402405,,
,,620,39743,,0.7888674139976501,
,0.001,,39744,,,
,0.001,,39749,,,
0.8033303618431091,,621,39749,,,
,0.001,,39799,,,
0.7810486555099487,,621,39799,,,
,,621,39807,0.7957947254180908,,
,,621,39807,,0.7887384295463562,
,0.001,,39808,,,
,0.001,,39849,,,
0.7938593029975891,,622,39849,,,
,,622,39871,0.7958511114120483,,
,,622,39871,,0.7889249920845032,
,0.001,,39872,,,
,0.001,,39899,,,
0.7635993361473083,,623,39899,,,
,,623,39935,0.7958933115005493,,
,,623,39935,,0.7896257042884827,
,0.001,,39936,,,
,0.001,,39949,,,
0.7974757552146912,,624,39949,,,
,0.001,,39999,,,
0.8159289956092834,,624,39999,,,
,,624,39999,0.7957618236541748,,
,,624,39999,,0.7889338731765747,
,0.001,,40000,,,
,0.001,,40049,,,
0.7894697189331055,,625,40049,,,
,,625,40063,0.7958108186721802,,
,,625,40063,,0.7888703942298889,
,0.001,,40064,,,
,0.001,,40099,,,
0.7834518551826477,,626,40099,,,
,,626,40127,0.7957757711410522,,
,,626,40127,,0.7888644933700562,
,0.001,,40128,,,
,0.001,,40149,,,
0.8000432848930359,,627,40149,,,
,,627,40191,0.7959208488464355,,
,,627,40191,,0.7889053821563721,
,0.001,,40192,,,
,0.001,,40199,,,
0.8068163990974426,,628,40199,,,
,0.001,,40249,,,
0.7775908708572388,,628,40249,,,
,,628,40255,0.7958333492279053,,
,,628,40255,,0.7888721227645874,
,0.001,,40256,,,
,0.001,,40299,,,
0.7615415453910828,,629,40299,,,
,,629,40319,0.7958090901374817,,
,,629,40319,,0.7889262437820435,
,0.001,,40320,,,
,0.001,,40349,,,
0.7979727983474731,,630,40349,,,
,,630,40383,0.7958024740219116,,
,,630,40383,,0.7890220880508423,
,0.001,,40384,,,
,0.001,,40399,,,
0.7878215312957764,,631,40399,,,
,,631,40447,0.7963384389877319,,
,,631,40447,,0.7891891598701477,
,0.001,,40448,,,
,0.001,,40449,,,
0.7706568241119385,,632,40449,,,
,0.001,,40499,,,
0.783388078212738,,632,40499,,,
,,632,40511,0.7957762479782104,,
,,632,40511,,0.7889379262924194,
,0.001,,40512,,,
,0.001,,40549,,,
0.796212375164032,,633,40549,,,
,,633,40575,0.7957615852355957,,
,,633,40575,,0.7888577580451965,
,0.001,,40576,,,
,0.001,,40599,,,
0.8131867051124573,,634,40599,,,
,,634,40639,0.7959390878677368,,
,,634,40639,,0.789221465587616,
,0.001,,40640,,,
,0.001,,40649,,,
0.752555251121521,,635,40649,,,
,0.001,,40699,,,
0.8082388043403625,,635,40699,,,
,,635,40703,0.7958918809890747,,
,,635,40703,,0.788998544216156,
,0.001,,40704,,,
,0.001,,40749,,,
0.7847347855567932,,636,40749,,,
,,636,40767,0.7957577109336853,,
,,636,40767,,0.788903534412384,
,0.001,,40768,,,
,0.001,,40799,,,
0.7942508459091187,,637,40799,,,
,,637,40831,0.7958491444587708,,
,,637,40831,,0.7888287901878357,
,0.001,,40832,,,
,0.001,,40849,,,
0.7870190143585205,,638,40849,,,
,,638,40895,0.7959171533584595,,
,,638,40895,,0.7889144420623779,
,0.001,,40896,,,
,0.001,,40899,,,
0.777817964553833,,639,40899,,,
,0.001,,40949,,,
0.8245018720626831,,639,40949,,,
,,639,40959,0.7958511710166931,,
,,639,40959,,0.7888662815093994,
,0.001,,40960,,,
,0.001,,40999,,,
0.7852010130882263,,640,40999,,,
,,640,41023,0.7957941889762878,,
,,640,41023,,0.7888832688331604,
,0.001,,41024,,,
,0.001,,41049,,,
0.7861126661300659,,641,41049,,,
,,641,41087,0.7963343262672424,,
,,641,41087,,0.7888211607933044,
,0.001,,41088,,,
,0.001,,41099,,,
0.7819763422012329,,642,41099,,,
,0.001,,41149,,,
0.7795694470405579,,642,41149,,,
,,642,41151,0.7957580089569092,,
,,642,41151,,0.7889490127563477,
,0.001,,41152,,,
,0.001,,41199,,,
0.780266523361206,,643,41199,,,
,,643,41215,0.7957968711853027,,
,,643,41215,,0.7888295650482178,
,0.001,,41216,,,
,0.001,,41249,,,
0.7767556309700012,,644,41249,,,
,,644,41279,0.7957653403282166,,
,,644,41279,,0.7889119386672974,
,0.001,,41280,,,
,0.001,,41299,,,
0.7947402596473694,,645,41299,,,
,,645,41343,0.7957576513290405,,
,,645,41343,,0.7888983488082886,
,0.001,,41344,,,
,0.001,,41349,,,
0.8217694163322449,,646,41349,,,
,0.001,,41399,,,
0.7684672474861145,,646,41399,,,
,,646,41407,0.7957643270492554,,
,,646,41407,,0.7888412475585938,
,0.001,,41408,,,
,0.001,,41449,,,
0.8107364177703857,,647,41449,,,
,,647,41471,0.795829176902771,,
